time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
33.72,24.1264504540593,-5.70282984829379,9.40517890501108,-23.5592970071653,3.81764968866585,-6.17378543742899,21.2044597067883,-1.65845336247341,1.00750231380308,-20.0572782444702,2.99562878353186,-4.42297427951446
33.725,25.7964936036535,-5.95307440004008,9.94648182688656,-25.0372149055804,4.20658827795086,-6.15137219809172,22.7156964436018,-1.87717272451879,1.23896469608755,-21.5115767945946,3.34697621598139,-4.6773690768076
33.73,27.5640875584535,-6.21244452868676,10.5007793205246,-26.5542370834159,4.61070445368724,-6.05821354302428,24.3273682246318,-2.10200161000731,1.50754152588876,-23.0117053515591,3.70241557284011,-4.91768170503546
33.735,29.4253261058283,-6.4810725669743,11.0650351073503,-28.1053907843042,5.02933125963865,-5.89412701166118,26.0350030602053,-2.33111597853075,1.81011865917676,-24.5500335540221,4.06015450234388,-5.14548187780242
33.74,31.3748271279784,-6.75896594530726,11.6362427538983,-29.6857287474465,5.46158889810644,-5.66161678286725,27.8323102373836,-2.56264095199119,2.14297031050286,-26.1183094857761,4.41831992084344,-5.3638428170764
33.745,33.4057806052568,-7.04601290487966,12.211501500286,-31.2904765192242,5.90641215610443,-5.36577131692218,29.7112074792051,-2.79468234959594,2.50181197536513,-27.7078019940907,4.77499790349687,-5.57715330596301
33.75,35.5100541315498,-7.3419954123358,12.7880927035115,-32.9151836471732,6.36257793957391,-5.01404728945094,31.6619094461295,-3.02535681004439,2.88185929112452,-29.309460189066,5.1282732797777,-5.79084897185788
33.755,37.6783574582266,-7.6466087611082,13.3635560781419,-34.5558739101575,6.82873105911115,-4.61595217237359,33.6730804697254,-3.25281952298504,3.27789380854953,-30.9140868241182,5.4762682249635,-6.01107808361614
33.76,39.9004644834345,-7.959486852109,13.9357647800931,-36.2091890916472,7.30340714725581,-4.18264439047355,35.7320517430229,-3.47528874755927,3.6843371471625,-32.5125218178626,5.81717963857154,-6.24432242800843
33.765,42.1654874975276,-8.28023164792886,14.502998105613,-37.8725202082098,7.78505217485845,-3.72647524670636,37.8250999547022,-3.69106652132934,4.09533529192575,-34.0958317194058,6.14931531028376,-6.49699773128796
33.77,44.4621947598823,-8.60844486064363,15.064010154988,-39.5441196781748,8.27203845066918,-3.26050008877197,39.9377808400387,-3.89855523559361,4.50485477386221,-35.655500459686,6.47112882235109,-6.77506006527626
33.775,46.7793591925171,-8.94375965813823,15.6180922441548,-41.2231878279651,8.76267728101079,-2.79798688034773,42.055307825618,-4.09627003664358,4.90679206692801,-37.1836163549332,6.78125293215114,-7.08364426637129
33.78,49.1061236989991,-9.28587013879863,16.1651261679964,-42.9099275474393,9.2552287080673,-2.3519480739185,44.1629633778697,-4.28284726954132,5.29509665858682,-38.6730501422155,7.07853094708662,-7.42675734964605
33.785,51.4323676193807,-9.63455655212325,16.7056246914521,-44.6055618791534,9.74790897791467,-1.93471662636145,46.2465290921748,-4.45704938847395,5.66390694096667,-40.1176188994642,7.36204543649116,-7.8070444006888
33.79,53.749058866458,-9.98970466650547,17.2407549738781,-46.3123107418623,10.2388965883249,-1.5575801168008,48.2927198118141,-4.61776691545491,6.00769649880717,-41.5122310134463,7.63114353999917,-8.22563728522251
33.795,56.0485767410119,-10.3513181743606,17.7723401636797,-48.0333246018336,10.7263378643358,-1.23047980106736,50.2896066675021,-4.76401815374394,6.32142682403317,-42.8530078281636,7.88545809277899,-8.6820890389013
33.8,58.3249907859951,-10.7195234583705,18.3028342940143,-49.7725744934586,11.2083529638897,-0.961775577619802,52.2270134947652,-4.89494746854556,6.60070123810481,-44.1373781626283,8.12492376021374,-9.17439027086672
33.805,60.5742812991566,-11.0945663691118,18.8352659906356,-51.5346992492561,11.6830430502591,-0.758073980730396,54.0968706497143,-5.0098230315011,6.84191400434665,-45.3641424968307,8.34978736207091,-9.69905905415904
33.81,62.7944878077719,-11.4768009110889,19.3731474338086,-53.3248121773191,12.1484991645857,-0.624114261022637,55.8935102853238,-5.108034970474,7.0423882812779,-46.5335043076797,8.56061160940283,-10.2512926069632
33.815,64.9857736210045,-11.8666699647695,19.9203464817569,-55.1482708372943,12.6028131768749,-0.562706632752064,57.6138882922796,-5.18909485653599,7.20049664249243,-47.6470668333771,8.75827161752047,-10.8251671884709
33.82,67.1503978795813,-12.2646784316776,20.4809217554773,-57.0104150754823,13.0440911192014,-0.574716183619487,59.2577206772168,-5.25263739212123,7.31575828615639,-48.7077944728548,8.94394380426989,-11.4138715994681
33.825,69.292591034619,-12.6713594752533,21.0589226261671,-58.9162800356224,13.4704691663613,-0.659085513334776,60.8275259082736,-5.29842505001649,7.3889077175473,-49.7199390669408,9.11908710244679,-12.0099592635371
33.83,71.4183345785249,-13.0872347935679,21.6581582327176,-60.8702922939955,13.8801324347191,-0.812889067919482,62.328568983567,-5.32635626755707,7.4219305794837,-50.6889323753877,9.28541674875336,-12.6056040773724
33.835,73.5350503479299,-13.5127700580531,22.2819417326436,-62.8759584096103,14.271336572237,-1.03141261923947,63.7687069971432,-5.33647762740638,7.4180633972461,-51.6212470667104,9.44487121772553,-13.1928461520971
33.84,75.6512086565556,-13.9483267970264,22.9328178886628,-64.9355559928441,14.6424318785388,-1.30825238871414,65.1581396496237,-5.32900023933517,7.38175523085976,-52.5242294473207,9.5995731589443,-13.763815236715
33.845,77.7758682915577,-14.3941121522356,23.6122837992255,-67.049837946147,14.9918895665736,-1.63542961328163,66.509071835374,-5.30432024987166,7.31859048683335,-53.405908000612,9.75178551458944,-14.3109218961722
33.85,79.9181654591118,-14.8501281437871,24.3205140670116,-69.2177609001265,15.3183298647755,-2.00351752697903,67.8352995259882,-5.26304303816472,7.23517334438137,-54.27478262704,9.90386436920513,-14.8270092031074
33.855,82.086773068545,-15.3161223421698,25.0561028836891,-71.4362490648741,15.6205519431693,-2.4017786090892,69.1517346307385,-5.2060102331614,7.13897536630412,-55.1396002784899,10.0582104854508,-15.3054605846295
33.86,84.2893557085085,-15.7915421002506,25.8158362557305,-73.7000046288995,15.8975659892063,-2.81831059970091,70.4738888077518,-5.13432826595301,7.03814891325985,-56.0091233968815,10.2172218259394,-15.7402623641056
33.865,86.5320484846417,-16.2754946529726,26.5945077562669,-76.0013753061769,16.1486279866004,-3.24020037596811,71.8173395904445,-5.04939681800807,6.94131000107344,-56.8918980934142,10.3832495559213,-16.1260223017582
33.87,88.8189888949987,-16.7667153732695,27.3847906381407,-78.3302885397245,16.3732777334109,-3.65368544575295,73.1972040839492,-4.95293530108145,6.85729526656513,-57.7960292554892,10.558559990197,-16.4579479312914
33.875,91.1519296576895,-17.2635462251963,28.1771777819258,-80.6742601462461,16.5713802937785,-4.04432360213454,74.6276454601547,-4.84700545472191,6.79489875708434,-58.728969673808,10.7453046453822,-16.7317905794682
33.88,93.529956645014,-17.7639259601893,28.9599987320362,-83.0184828381563,16.7431703887733,-4.39717218055636,76.1214353164235,-4.73402830005321,6.76259533266502,-59.6973298202274,10.9454999864619,-16.943762527246
33.885,95.9493299289831,-18.2653928938431,29.7195200468501,-85.345997177466,16.8892982614732,-4.69697926601933,77.6895907197257,-4.61679403123968,6.768258521305,-60.7067140996961,11.1610176775406,-17.0904357465847
33.89,98.4034580210055,-18.7651002812183,30.4401315475399,-87.6379442797298,17.0108744834385,-4.92838987509048,79.3410989197786,-4.49846388961302,6.81888158252637,-61.7615883103826,11.3935852863537,-17.1686309988611
33.895,100.883006852477,-19.2598435444755,31.1046171284248,-89.8738962872892,17.1095102891946,-5.07617025257966,81.0827362332924,-4.38256353653797,6.92031114412273,-62.8651818005187,11.6447966118819,-17.1753058461198
33.9,103.376137197987,-19.7460980604865,31.6945049590843,-92.0322575619274,17.1873496049317,-5.12545267690556,82.9189815666221,-4.27296780414407,7.07700291364113,-64.0194265349059,11.9161302360722,-17.107449389162
33.905,105.868857984543,-20.220065967555,32.1904884416526,-94.0907269061589,17.2470890970774,-5.062001487394,84.8520202140559,-4.17387690406213,7.29180854638013,-65.2249340675898,12.2089745863806,-16.9619904194906
33.91,108.345478386444,-20.6777304535509,32.5729062917653,-96.0268089656794,17.2919832014999,-4.87249868493266,86.8818300585154,-4.08978425403276,7.56580183062451,-66.4810102940582,12.5246576745099,-16.7357242775642
33.915,110.789138327423,-21.1149161171085,32.8222675731551,-97.8183612323281,17.3258319637708,-4.54484487583235,89.0063397342077,-4.02543613162569,7.89815107632543,-67.7857068081769,12.8644796434713,-16.4252621587745
33.92,113.182394677953,-21.5273541653114,32.9198054606655,-99.4441617298842,17.3529504529757,-4.06846891579945,91.2216464050996,-3.98578343331257,8.28604308679908,-69.1359067105018,13.2297462618555,-16.0270050005142
33.925,115.507839315923,-21.9107514516219,32.8480420963205,-100.884481628429,17.3781195160472,-3.43463750512838,93.5222797735544,-3.97592587046002,8.72466237461589,-70.527441856821,13.6218015957316,-15.5371425137439
33.93,117.748725793409,-22.2608627258047,32.5913463180648,-102.12164680952,17.4065187953381,-2.63675417399635,95.9014991446163,-4.00104890668222,9.20722732436433,-71.9552378431256,14.0420583228657,-14.9516764749991
33.935,119.889583638257,-22.5735659432619,32.136466312064,-103.140572813408,17.4436442027219,-1.67063564811369,98.3516118397443,-4.06635363868118,9.72508285431493,-73.413482506952,14.4920245086281,-14.2664661441154
33.94,121.916802557877,-22.8449409250504,31.4730201827504,-103.929258499786,17.4952132156165,-0.534752734701886,100.864303345985,-4.17697974739485,10.2678469549777,-74.8958133328391,14.9733260170183,-13.4772926645163
33.945,123.819171849071,-23.0713518868942,30.5939287590196,-104.479224909709,17.5670621618916,0.769577120911589,103.43097134168,-4.33792173169995,10.8236065001696,-76.3955187851788,15.487723935014,-12.5799385405175
33.95,125.588362279849,-23.2495342492484,29.4957764394438,-104.785887069153,17.6650399230322,2.23805746731278,106.043056434351,-4.55393896705109,11.3791560991179,-77.9057482006337,16.0371263571765,-11.570277748346
33.955,127.219338306999,-23.3766856912355,28.1790874405379,-104.84884775667,17.7949021989586,3.86335063446237,108.692361853448,-4.82946070025873,11.9202725511318,-79.4197244443579,16.6235936159848,-10.4443716926957
33.96,128.710688098225,-23.4505607194926,26.6485065128403,-104.672103620793,17.9622097861012,5.63509308686078,111.37135280559,-5.16848780558835,12.4320166559865,-80.9309531304,17.2493356539098,-9.19856604799444
33.965,130.064858351975,-23.4695672712486,24.9128751983306,-104.264155635622,18.1722334702145,7.53999286477435,114.073424540495,-5.57449383161814,12.8990536459699,-82.4334219566005,17.9166998879987,-7.82958352047305
33.97,131.288281358653,-23.4328632419914,22.9851971860739,-103.63801787051,18.4298673700563,9.56201073059092,116.79312729714,-6.05032840494612,13.3059832451305,-83.9217837260222,18.6281477762762,-6.33460774958166
33.975,132.391383713959,-23.3404504183891,20.8824893352964,-102.811120964411,18.7395520068228,11.6826238739865,119.526336750249,-6.5981263393035,13.6376702713332,-85.3915169734911,19.3862184188632,-4.71135397670346
33.98,133.388469558445,-23.1932630973311,18.6255183785201,-101.80510946263,19.1052079901497,13.8811683938504,122.270360382727,-7.21922583414757,13.879566787559,-86.8390587731982,20.1934778766097,-2.95812279324986
33.985,134.297475738348,-22.9932486206662,16.2384269905339,-100.645535129494,19.5301809204689,16.1352542026448,125.023973035131,-7.91409898667365,14.0180171262413,-88.2619052010239,21.0524534055165,-1.07383424748967
33.99,135.13960132637,-22.7434371056737,13.7482565913635,-99.3614513304854,20.0171978613705,18.421243491587,127.787378297187,-8.68229752949232,14.0405376903993,-89.6586759855915,21.9655524671474,0.941959212288178
33.995,135.938819006256,-22.4479977810513,11.1843777435154,-97.9849164571767,20.5683355233938,20.714781524004,130.562095990749,-9.52241627553906,13.9360642859911,-91.0291410499017,22.934967181598,3.08908114590205
34,136.72128043794,-22.1122795194208,8.57784213677803,-96.5504170134647,21.1850000997694,22.9913663757134,133.350779344185,-10.4320762335058,13.6951608386396,-92.3742078515207,23.9625657883745,5.3667596984738
34.005,137.514631615545,-21.7428333700181,5.9606728235264,-95.0942233070365,21.8679184757958,25.2269424055563,136.156968356893,-11.4079287822159,13.3101846563951,-93.6958696408412,25.0497735728048,7.77367384253273
34.01,138.347257365606,-21.3474151330611,3.36511152718272,-93.6536926400976,22.61714027966,27.3985008139427,138.984788283188,-12.4456816816443,12.7754048687347,-94.9971159613313,26.1974464969364,10.3080135751608
34.015,139.247476558765,-20.9349662818744,0.82284347459359,-92.2665364105238,23.4320499562231,29.4846697218551,141.838604190511,-13.5401470611015,12.0870722443422,-96.281807885229,27.4057413725544,12.9675493327139
34.02,140.24271141659,-20.5155718404113,-1.63577872359607,-90.9700685990636,24.3113877531618,31.4662758491608,144.722644256733,-14.6853108730618,11.2434402145989,-97.5545215977066,28.6739868117239,15.7497050961706
34.025,141.358655472227,-20.1003941620927,-3.98249014075925,-89.8004536966328,25.2532782349042,33.3268601121727,147.640605838835,-15.8744226505542,10.2447385466008,-98.820364959426,30.0005593904753,18.6516291539999
34.03,142.618465142841,-19.7015819213654,-6.19182569887345,-88.7919721835259,26.2552646910323,35.0531302536956,150.59525919955,-17.1001037803777,9.09310264610269,-100.084772519702,31.3827694646145,21.6702562777441
34.035,144.041999270891,-19.3321540100882,-8.2417683892269,-87.9763211886872,27.3143475812523,36.6353348909357,153.588063869617,-18.3544719326403,7.79246284771821,-101.353285060142,32.8167608850725,24.8023551410982
34.04,145.645129248709,-19.0058584213519,-10.1143139850786,-87.3819669247012,28.4270249809371,38.0675450953606,156.618811787047,-19.6292787897322,6.34839919968846,-102.631320079976,34.2974285040367,28.0445552001146
34.045,147.439139650835,-18.7370066230601,-11.7959348061154,-87.0335639702886,29.5893329387608,39.3478318958431,159.685309771133,-20.9160578003694,4.76796814362418,-103.923939715632,35.8183569327447,31.393348038052
34.05,149.430236207525,-18.5402844102407,-13.2779278194167,-86.9514545872632,30.7968838411387,40.4783310593291,162.783112095264,-22.2062783469637,3.05950813316386,-105.235622520071,37.3717836317518,34.8450594687941
