time,pelvis_imu_accel_x,pelvis_imu_accel_y,pelvis_imu_accel_z,pelvis_imu_gyro_x,pelvis_imu_gyro_y,pelvis_imu_gyro_z,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z
32,-0.118931482375061,9.85786125510729,0.0489830328667068,1.16319685155945,3.4550531355659,-0.433535371205562,-0.174971983005013,9.64812698118948,-1.76348556152204,-0.51338532520445,1.75114469673159,-0.288906975256398,-0.317733451843858,9.63461975119134,-1.8462020400696,-0.545552022004418,1.74139208346685,0.453528784773457,-1.0678007988989,9.73513907836393,0.458171274062072,-2.6438120762483,0.0832704121467853,0.00843923833505543,-0.402952143572666,9.69562447828818,1.89188198512644,-0.420102377395637,0.738813508253418,-0.234936668689687,-0.68897490891178,9.66167021088627,1.80823197356489,-0.446731168208579,0.723023349930371,-0.35937750292358,-0.999791497963021,9.76991226756692,-0.0389201005003219,-1.12757092903087,0.20097664367226,0.242335853768544
32.005,-0.119530792025152,9.85854895742503,0.0477483964195087,1.05789155514688,3.23168680287175,-0.489750930371481,-0.175294877659532,9.64871098390211,-1.75721011884674,-0.489222491585115,1.59515018454847,-0.262434171520967,-0.318958165699192,9.63521903594232,-1.84319697420519,-0.518417867712023,1.58590251169765,0.473643604573089,-1.07100656746644,9.73735711904343,0.451919309285593,-2.52226959254198,0.00421307698188785,-0.0356260375431562,-0.405680152502638,9.69409584174984,1.8919579645239,-0.376255048865278,0.685145381415531,-0.189949138915486,-0.689983235345899,9.66153673275031,1.81064692398514,-0.400965644911736,0.67098339475444,-0.31364524643627,-0.99862063952054,9.76801023111456,-0.0288210296492795,-1.08222782179345,0.146561213464079,0.210100015241622
32.01,-0.120827489983413,9.85889835344953,0.0473356490333015,0.955466305481081,3.00796333982195,-0.547269987139001,-0.176340568817944,9.64915932181048,-1.7513107234171,-0.465775030794349,1.42560728600964,-0.236414801154621,-0.320290222551232,9.63567879891578,-1.84029623555092,-0.491772064897033,1.41684995843433,0.492723495813634,-1.07390768679816,9.73941188577667,0.445060774817989,-2.36010314378171,-0.056572803978095,-0.0775909750775291,-0.408638237138367,9.69219043613731,1.8921196751383,-0.333467948458696,0.633093948002831,-0.146801994785602,-0.691177713109432,9.66100309408661,1.812610342195,-0.356317246933696,0.620521515174967,-0.264391490378141,-0.997578579721535,9.76577407212317,-0.0194814361088569,-1.05285006266506,0.081335305014256,0.172852541620208
32.015,-0.12281086552518,9.85879523625813,0.0476930487978722,0.855893396003607,2.78422473267174,-0.60580231847483,-0.177971544340663,9.64947448995165,-1.74591315915619,-0.442948012882501,1.24391258844166,-0.210618011133508,-0.321632864188267,9.63596992419266,-1.837571687375,-0.465547501255135,1.23563263099524,0.511305361272101,-1.07644837884229,9.74125688291756,0.437924400236838,-2.15814193999586,-0.098410044355693,-0.117325867213512,-0.411698065676436,9.68996948449863,1.8924608875316,-0.291308767913091,0.582850273836977,-0.105423216973704,-0.69248745199985,9.66008106628953,1.81414475657876,-0.312360747437793,0.57184447739371,-0.211673474138743,-0.996674474203524,9.76325123222444,-0.0111468956250451,-1.03886260475004,0.00572783468864455,0.131094947682788
32.02,-0.125445314088948,9.85813286564521,0.0487556451384289,0.759047658473417,2.5607211524904,-0.664772810372771,-0.180028485053935,9.64966221233774,-1.7411455738009,-0.420607057829376,1.05182646275644,-0.18477454471508,-0.322884873045118,9.63606677987604,-1.83509717169594,-0.439643780558907,1.04401317073206,0.529838553338696,-1.0785814794484,9.74285463971645,0.430842023679959,-1.91865406352514,-0.121407391031433,-0.154714488271647,-0.414718189495977,9.68749843843851,1.89307422630119,-0.249349972368235,0.534387626814032,-0.0656748584223767,-0.693833502074138,9.65878945574587,1.81528719624877,-0.26866785120823,0.524941153617853,-0.155671894574079,-0.995913225808629,9.76050034514964,-0.00403935485161524,-1.03886558399481,-0.0793956245988137,0.0854203502873015
32.025,-0.128669898475289,9.85681728939823,0.0504472812684985,0.664717522878497,2.3376187032695,-0.723335271720394,-0.18233637030504,9.64973060053032,-1.73713299385263,-0.398581613974504,0.851455210052194,-0.158584015861477,-0.323944482773812,9.63594810972141,-1.83294544560617,-0.413930100256568,0.844100725856141,0.548670929987643,-1.0802696724328,9.74417751154897,0.424134671815292,-1.64530891600392,-0.126446107261835,-0.189648400619139,-0.417549397922526,9.68484465440198,1.89404552345987,-0.207183809465374,0.487445461507156,-0.0273601389730705,-0.695132303622847,9.65715383093342,1.81608604522164,-0.224821594800085,0.479565968784404,-0.0966899718648567,-0.995295660724239,9.75758995047048,0.00165068527800815,-1.05064766448724,-0.172749237595555,0.0365126950272523
32.03,-0.13239894594741,9.85477217882712,0.0526827968731443,0.572618165580933,2.1150101460473,-0.780399464516739,-0.184711185038144,9.64968924875107,-1.73399158285789,-0.376669578203914,0.645218760825862,-0.131724319040391,-0.324713435691329,9.63559784797972,-1.83118499421105,-0.388249209560742,0.638318558137846,0.568039502345917,-1.08148647748063,9.74520812348953,0.418099313744436,-1.34308235756561,-0.115135006021168,-0.222022265091331,-0.420040436376544,9.68207507944254,1.89544802994461,-0.164436122281388,0.441526197796109,0.00976655472060256,-0.696299315277201,9.65520608508096,1.81659751400128,-0.180430018119982,0.435235176603704,-0.0351478786038477,-0.994818855811017,9.75459672497836,0.00577119659183703,-1.071237699446,-0.27266137911027,-0.0148564720470651
32.035,-0.136523790466154,9.85194295533177,0.0553703802994034,0.482406450643636,1.89292827050682,-0.834670044993206,-0.186966998773237,9.64954833427631,-1.73182293233497,-0.354643219998533,0.435803910513243,-0.103862908721758,-0.325101018913309,9.63500580404583,-1.82987686027392,-0.362422412682302,0.429357168520917,0.588065982437204,-1.08221693968066,9.74593961363582,0.412996874754555,-1.01810731298094,-0.0897362074635033,-0.2517302517691,-0.422043873395178,9.67925405692429,1.89733683815866,-0.120778607923309,0.395905410588979,0.0459872012724756,-0.697252661321204,9.65298381582961,1.8168819047734,-0.135138776339224,0.391236595693004,0.0284273136362876,-0.994476605538421,9.75160338059474,0.0082145616613622,-1.09699365329899,-0.377126054287713,-0.0678340343892318
32.04,-0.14091569781342,9.8483000188346,0.0584140224048806,0.393697305305038,1.67136150202763,-0.884695591465671,-0.188923158752971,9.64931778990869,-1.73070868047497,-0.332256326439009,0.22610377954994,-0.0746695027744399,-0.32502790447846,9.6341681644066,-1.8290716373064,-0.336255551676495,0.220113631761531,0.608757309406272,-1.08245798795464,9.74637582940979,0.409041982472955,-0.677474859470814,-0.0530650955236323,-0.278663167423119,-0.423421891872628,9.67644135028808,1.89974387622866,-0.0759392055259441,0.349655291237547,0.0816058354381138,-0.697916640021764,9.65052951390583,1.81699984296663,-0.0886423738113401,0.346652679333057,0.0934157939893507,-0.994260004187054,9.74869639657851,0.00892217107670554,-1.1237260462723,-0.483869488328457,-0.121494091078514
32.045,-0.145429932481865,9.84384094840801,0.0617160288000797,0.306081104640466,1.4502712580679,-0.928925487256113,-0.190411338441149,9.64900660938251,-1.7307057221272,-0.309252432913542,0.0191448815412433,-0.0438296056502711,-0.324429628260306,9.63308777334521,-1.82880676412068,-0.309545865617181,0.0136185263790338,0.630011000880747,-1.08221844864456,9.74653156582775,0.406394800477688,-0.328992763118526,-0.00836890405076356,-0.3027055542042,-0.424051789010738,9.67369046798274,1.90267380577211,-0.0297103397441796,0.301680481141413,0.116933167912184,-0.698224942776338,9.64788957107312,1.81700863517659,-0.0406937140360987,0.300396031233908,0.159122711452878,-0.994158102095196,9.74596372979562,0.00788747966215953,-1.14685165266042,-0.590429586134644,-0.174849093186152
32.05,-0.14991083377018,9.83859161861912,0.065179545422567,0.219141578901407,1.2296105025585,-0.965772173643756,-0.191282196129456,9.64862233225425,-1.73184222366201,-0.285373947911778,-0.181996210215657,-0.0110581387867408,-0.323259563438439,9.6317741773285,-1.82910424390979,-0.282089578995355,-0.18704754634259,0.651624975520495,-1.08151871648264,9.74643281790652,0.40515519340672,0.0190899560768167,0.0408109236211873,-0.32373191765563,-0.423830991696271,9.671047353167,1.90610108794526,0.0180452090086228,0.25076471000729,0.152270984670536,-0.698123451607809,9.6451131423482,1.81695889705629,0.00888832201183315,0.251255810223979,0.224798711736939,-0.994158580126762,9.7434925824314,0.00515736630500201,-1.16157186169276,-0.694245531011094,-0.226862710862738
32.055,-0.154197665615447,9.83260624250004,0.0687110381747412,0.13247370554162,1.00934288543116,-0.993676193711194,-0.191411407934908,9.64817073192029,-1.73411461676736,-0.260371921892674,-0.374284104648492,0.0238875639036104,-0.321491266350384,9.63024344310485,-1.82996889737214,-0.253690023648024,-0.378845356799844,0.673311341958425,-1.08039009638458,9.74611687788428,0.405359376891069,0.358382531709476,0.0907869636464854,-0.341601512071466,-0.422681414813264,9.66854947835901,1.90996839981874,0.0673909793916276,0.195626154139733,0.187897175146291,-0.697572507184787,9.64225092172427,1.81689158349637,0.060213521106932,0.197952947466309,0.289662540634658,-0.994248382792609,9.74136721944251,0.000831678973640997,-1.16306898398042,-0.792754391112216,-0.276463837315081
32.06,-0.158130911503799,9.82596640110197,0.0722226453823745,0.0457010090525769,0.789461787659664,-1.0111714813628,-0.190704837921682,9.64765570566326,-1.73748573117068,-0.234016151738251,-0.554820795272599,0.0611960801138123,-0.319120090028825,9.62851777745332,-1.83138724970871,-0.224166047716003,-0.558873401912713,0.694713544147406,-1.07887383710237,9.74563199964125,0.406979131896362,0.680664995281723,0.137878685923377,-0.356151733290603,-0.420553003056466,9.66622536241061,1.91418651247439,0.118316143272999,0.134979047868688,0.224052154194521,-0.696548565120046,9.63935390713701,1.81683555033896,0.113317396456038,0.139201714293999,0.35292492639021,-0.994414261120297,9.73966675881337,-0.00493911471871912,-1.14671279508158,-0.883491199484332,-0.322561410768815
