time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
32.115,0.0613429292713157,0.0785757503428477,0.0140048413211209,-0.164201933117846,-0.348552401160005,0.082561535444351,0.00375319483472098,-0.029780994019879,0.0047719162636135,-0.161662901390471,-0.368899130037068,0.016190146993693
32.12,0.0612093306029175,0.0788025948195736,0.0139986986288633,-0.164256424066098,-0.348342652847631,0.0825523088676447,0.00311256560925294,-0.0301760197724738,0.00473672251758126,-0.162127968480932,-0.369155972294026,0.0162192341426594
32.125,0.06104728046697,0.0790631199397023,0.0139974501936492,-0.164316745648448,-0.34815718302552,0.0825443038860383,0.00244495164667114,-0.0305474306073696,0.00470424080616052,-0.162625579540768,-0.369423295739209,0.0162484607471949
32.13,0.0608583559822342,0.0793552595253907,0.014001216722433,-0.164398787931986,-0.347996697951787,0.0825371650927349,0.0017586954554628,-0.0308947085754447,0.00467469186120247,-0.163131406844486,-0.36969893536122,0.016277789497536
32.135,0.0606448738199511,0.079676279291445,0.0140100028548784,-0.164500207996194,-0.347861657099259,0.082530563219684,0.00106243688261452,-0.0312181294142098,0.00464820085255912,-0.163638829233985,-0.369980590657523,0.0163071697702443
32.14,0.0604098561077469,0.0800228639043276,0.0140236972036696,-0.164660725033941,-0.347752248000293,0.0825242103074278,0.000364924698107106,-0.0315187318744814,0.00462479189635509,-0.164162231236877,-0.370265868306731,0.0163365386445098
32.145,0.0601569739364693,0.0803912193968013,0.0140420755522602,-0.164848110278803,-0.347668363427029,0.0825178735738434,-0.000325169165242312,-0.031798268762017,0.00460438550912462,-0.16468082001003,-0.370552329277163,0.0163658220991238
32.15,0.059890468268452,0.0807771874147798,0.014064807050011,-0.165046208400162,-0.347609582169088,0.0825113873447944,-0.000999429031557174,-0.0320591409120717,0.00458679918187571,-0.165182188816714,-0.370837539085913,0.0163949363923873
32.155,0.0596129568163212,0.081176367597756,0.0140914631581031,-0.165249790756424,-0.347575154625379,0.0825046624454151,-0.00164986518962709,-0.0323043156510874,0.00457175115568629,-0.165660927483648,-0.371119119705577,0.0164237896199831
32.16,0.059305629215298,0.0815842443329945,0.0141215290272698,-0.165432352591129,-0.347563994290162,0.0824976925205384,-0.00226907081283919,-0.0325372316827838,0.00455886737845261,-0.166112746964682,-0.371394801404995,0.0164522834273618
32.165,0.0589997092778058,0.0819963141637372,0.0141544169323296,-0.165616086067288,-0.34757467599155,0.0824905568574658,-0.00285036328991377,-0.0327616927636353,0.00454769151367868,-0.166532865808756,-0.371662472623726,0.0164803148275074
32.17,0.0587005202923005,0.082408210254988,0.0141894813493677,-0.165797989247615,-0.347605441449357,0.0824834194210391,-0.00338790742629387,-0.0329817529834125,0.00453769776083788,-0.166917897972231,-0.371920225842448,0.0165077780472226
32.175,0.0584397340477869,0.0828158205059289,0.0142260352385965,-0.165962099560482,-0.347654212383672,0.0824765239727137,-0.00386363707844773,-0.0332015969008818,0.00452830613811613,-0.167238835975549,-0.372166397352032,0.0165345663007609
32.18,0.0582252644230435,0.083215396125351,0.0142633670877659,-0.166104447768754,-0.347718611056504,0.0824701853211458,-0.004272217544813,-0.0334254181514014,0.00451889977823772,-0.167491026722238,-0.372399598871752,0.0165605733737538
32.185,0.0580321799185795,0.0836036477409489,0.0143007582752753,-0.166237561917623,-0.34779598779857,0.0824647769285084,-0.00462554173294803,-0.0336573003861174,0.00450884370269183,-0.167703108093818,-0.372618739145672,0.0165856948970792
32.19,0.0578643869035125,0.0839778263902844,0.0143375003264588,-0.166359723103372,-0.347883454791179,0.0824607152612476,-0.00492196329285174,-0.0339011044702428,0.00449750447460808,-0.167875160628168,-0.372823033969261,0.0166098292024433
32.195,0.0576778752437083,0.0843357870483586,0.0143729116587436,-0.166493191799019,-0.347977925161772,0.0824584414157329,-0.00518448725947533,-0.0341603657220161,0.00448427009021355,-0.168031632259023,-0.373012003564941,0.0166328776803212
32.2,0.0575135194226526,0.0846760327029726,0.0144063534398046,-0.166617954920243,-0.348076156324519,0.0824584006620819,-0.00539447058196514,-0.0344382045960792,0.00446856945600606,-0.168155003312707,-0.373185456817952,0.0166547446058759
32.205,0.0573813534183548,0.0849977374196387,0.0144372442162454,-0.166729395798983,-0.348174796457217,0.0824610206322101,-0.00554923718645326,-0.0347372536117803,0.00444989081424938,-0.168243370127821,-0.373343462568179,0.0166753364566702
32.21,0.0572883847235044,0.0853007473664379,0.0144650730078001,-0.166827686116208,-0.348270433045591,0.0824666889339001,-0.0056514092565577,-0.0350596025312206,0.00442779852175657,-0.168299749781179,-0.373486308880721,0.0166945608119689
32.215,0.0572487790715572,0.085585559409123,0.0144894106027797,-0.166913446886989,-0.348359642530597,0.0824757310065537,-0.00570450445341787,-0.0354067628607695,0.0044019476528258,-0.16832765647189,-0.373614451930177,0.0167123249895085
32.22,0.057239549128029,0.0858532776331056,0.0145099188335197,-0.166987701882835,-0.348439040241915,0.0824883890509379,-0.005712824914525,-0.0357796517585022,0.00437209598171006,-0.168330976211201,-0.373728456770567,0.016728534632485
32.225,0.0572581592553279,0.0861055489748627,0.0145263576548286,-0.167051813774744,-0.348505329966637,0.0825048028664514,-0.00568133042923881,-0.0361785944629695,0.00433811299726724,-0.168313832960246,-0.373828932769288,0.0167430924976711
32.23,0.0573179441578526,0.086344480002856,0.014538589892654,-0.167124111629364,-0.348555352660369,0.0825249934128248,-0.00561549965079381,-0.0366033434988196,0.0042999857063402,-0.168280450700704,-0.373916466816237,0.0167558977070046
32.235,0.0574094384991742,0.0865725377145459,0.0145465835733313,-0.167200999327569,-0.34858613393412,0.0825488498724121,-0.00552118356269984,-0.0370531122327181,0.0042578210873064,-0.168235016102562,-0.37399155755171,0.0167668457049002
32.24,0.0575166999022765,0.0867924379438232,0.0145504117852748,-0.167273020696961,-0.348594930024067,0.0825761209158266,-0.00540445561802407,-0.0375266198983521,0.00421184515648203,-0.16818154641723,-0.374054553781955,0.016775829111654
32.245,0.0576347375831496,0.0870070255410261,0.0145502500649833,-0.16734200504393,-0.348579271958042,0.0826064107598145,-0.00527146300653575,-0.038022145004917,0.00416239870439352,-0.168123766975697,-0.374105599981563,0.0167827395843786
32.25,0.0577306110587716,0.0872191508510737,0.0145463713387494,-0.167354236392278,-0.348537007566453,0.0826391804479116,-0.0051282833793687,-0.0385375840839417,0.00410992984450201,-0.168065002228472,-0.374144591346085,0.0167874707001265
32.255,0.0578267288309334,0.0874315471526012,0.01453913849216,-0.167366122165603,-0.348466340850413,0.0826737545838006,-0.00498079108289981,-0.0390705129832575,0.00405498359321794,-0.168008083657692,-0.374171140297736,0.0167899217734653
32.26,0.0579184254478059,0.0876467136352654,0.0145289946832993,-0.167379306633495,-0.34836586803127,0.0827093335138767,-0.004834536537201,-0.0396182483327455,0.00399818876733427,-0.167955277161761,-0.374184555710483,0.0167900024258985
32.265,0.0579909139070714,0.0878668082074148,0.0145164515641686,-0.167404816590488,-0.348234609389232,0.0827450107053966,-0.00470492686880698,-0.0401779073201841,0.00394024254418373,-0.167908231703902,-0.374183835459196,0.0167876376489931
32.27,0.0580328141631986,0.0880935539794802,0.014502075629009,-0.167450423019635,-0.348072035788583,0.0827797948200086,-0.0046040128227078,-0.0407464644593529,0.00388189308177575,-0.167867950173831,-0.37416767225933,0.0167827730554281
32.275,0.0580586121349179,0.0883281627019532,0.0144864729673612,-0.167498406783445,-0.347878088621441,0.082812635760476,-0.00451809438104106,-0.0413208045436893,0.00382392064143772,-0.167834782579709,-0.374134472190857,0.0167753799964682
32.28,0.0580658514207242,0.0885712777899875,0.0144702727616427,-0.167548237351948,-0.347653191818793,0.082842453789258,-0.00445058016462441,-0.0418977714064958,0.00376711769400964,-0.167808440903651,-0.37408238482516,0.0167654602399353
32.285,0.0580955786873345,0.0888229388710632,0.0144541099300575,-0.167598954005616,-0.347398254607168,0.0828681706939025,-0.00436157625884384,-0.042474212419564,0.0037122685216233,-0.167766693558189,-0.374009343516847,0.0167530499447957
32.29,0.058117805146813,0.0890825690705247,0.0144386073709455,-0.167649207871036,-0.347114663850379,0.0828887419113286,-0.00428244004075128,-0.043047018842842,0.00366012884902653,-0.167722730402474,-0.373913114191568,0.0167382227293821
32.295,0.0581192126679579,0.0893489855179396,0.0144243583088706,-0.167697323397075,-0.34680426511123,0.0829031885192422,-0.00422806991244256,-0.043613162195132,0.00361140604924965,-0.167681342845297,-0.373791350851036,0.016721091701108
32.3,0.058096206992716,0.0896204328273749,0.0144119092707338,-0.167745845926118,-0.346469331983992,0.0829106280503719,-0.00420829929268447,-0.0441697267736836,0.00356674046588732,-0.167649151329901,-0.373641656012129,0.0167018103875868
32.305,0.0580312438953418,0.0898946385885411,0.0144017442277504,-0.167811792066394,-0.346112523756097,0.0829103031722315,-0.00426169190501524,-0.0447139383447933,0.00352668837628864,-0.167661742119232,-0.373461644374988,0.0166805725749293
32.31,0.0579500447196073,0.0901688892157227,0.014394270423454,-0.167869446188175,-0.345736832017088,0.0829016073883478,-0.00434097290788029,-0.0452431888991396,0.00349170708501281,-0.167669135032569,-0.37324900814817,0.0166576111132026
32.315,0.0578551951617353,0.0904401238500345,0.0143898063678811,-0.167916696689651,-0.345345517399675,0.0828841070433339,-0.00444560419194824,-0.0457550572533974,0.00346214258449189,-0.167668390906347,-0.373001582619836,0.0166331957883323
32.32,0.0577495837531342,0.0907050434089701,0.0143885724143927,-0.167920488070135,-0.344942038167902,0.0828575590428919,-0.00454363223290473,-0.0462473252139021,0.003438220150659,-0.167640958605321,-0.372717410728419,0.0166076303829553
32.325,0.0576362595121021,0.0909602313341893,0.0143906842505285,-0.167885412988477,-0.344529972823173,0.082821923822988,-0.0046402616647,-0.0467179890160024,0.00342003815738801,-0.16758717550053,-0.372394805535439,0.0165812490567018
32.33,0.0575182962253942,0.0912022821111976,0.0143961495316615,-0.167834769716166,-0.344112939251977,0.0827773732160862,-0.00475890010194206,-0.0471652658171839,0.00340756529819436,-0.167516809030651,-0.372032409625424,0.0165544121716168
32.335,0.0573986701733309,0.0914279332314802,0.0144048677711107,-0.16776749037303,-0.343694513171829,0.082724292966442,-0.00489807908368092,-0.047587595143521,0.00340064130091337,-0.167427465136442,-0.371629250548037,0.0165275016748611
32.34,0.0572545154794189,0.0916341959525507,0.0144166334788256,-0.167734153451174,-0.34327814873644,0.0826632797445865,-0.0051074638387075,-0.047983635350025,0.00339898111559792,-0.167291445053519,-0.371184791476713,0.0165009161332622
32.345,0.0571117681959693,0.0918184800066683,0.0144311424195229,-0.167687730119636,-0.342867104137073,0.0825951326093788,-0.00533860041948248,-0.0483522553362064,0.00340218245220705,-0.167130525388976,-0.370698976291733,0.0164750654976854
32.35,0.0569747855953842,0.0919787073462384,0.0144480007471079,-0.167624094314909,-0.342464374889544,0.082520838971437,-0.00558542929799973,-0.0486925219417964,0.0034097364468324,-0.16694567263643,-0.370172268312267,0.0164503656637181
32.355,0.0568535095616766,0.0921134101303399,0.0144667366718644,-0.167527639533418,-0.342072637233247,0.0824415552304424,-0.00583809542773222,-0.0490036836233467,0.003421041146459,-0.166752447389064,-0.369605681911132,0.0164272328913444
32.36,0.0567609167889621,0.0922218084879391,0.0144868142356771,-0.167376367186569,-0.341694203699564,0.0823585823938201,-0.00608328181357108,-0.0492851511759804,0.00343541742488789,-0.166573704392546,-0.36900080625788,0.0164060781504125
32.365,0.0566783888643287,0.0923038641634206,0.0145076487122652,-0.167211338186471,-0.341330992443162,0.0822733371342371,-0.00633882870235843,-0.0495364764154454,0.0034521268779435,-0.166370094950948,-0.368359820459831,0.0163873014688344
32.37,0.0566066934107533,0.0923603069633334,0.0145286231158656,-0.167034462699455,-0.340984511383904,0.0821873189018707,-0.00660274982095298,-0.0497573298729106,0.00347039119535849,-0.166142203785636,-0.367685499415118,0.0163712863729747
32.375,0.0565463401902235,0.0923926319585203,0.0145491052926884,-0.166886195926257,-0.340655857595677,0.0821020738639708,-0.00687288097293959,-0.0499474786729035,0.00348941247042387,-0.165871900442243,-0.366981209763757,0.0163583945203531
32.38,0.0564976423199239,0.0924030666064228,0.0145684650826802,-0.166748423315932,-0.340345731721747,0.0820191565861063,-0.00714683009391503,-0.0501067658498667,0.00350839388726333,-0.165570786907733,-0.366250895427322,0.0163489606299481
32.385,0.0564607804231384,0.0923945082774825,0.014586091071226,-0.166605952049225,-0.340054466520303,0.081940090484294,-0.00742193031685949,-0.0502350923896358,0.00352656022021107,-0.165249386424995,-0.365499052367861,0.0163432878130032
32.39,0.056438043189995,0.0923704340191452,0.0146014064973052,-0.166457037816729,-0.339782067979764,0.0818663281554814,-0.00769302212453611,-0.050332403232625,0.00354317759105589,-0.164909607376596,-0.364730692372553,0.0163416433972661
32.395,0.0564531852045407,0.0923347856916871,0.0146138839421153,-0.166256972677722,-0.339528266827186,0.081799212730715,-0.00793312350132892,-0.0503986783207057,0.00355757195846423,-0.164553553289996,-0.363951295879739,0.0163442553219185
32.4,0.0564804756886215,0.0922918347893457,0.0146230584863989,-0.166059987283621,-0.339292577723102,0.0817399413907282,-0.00816441443470843,-0.0504339294930303,0.00356914585973025,-0.164183467187448,-0.363166754098927,0.0163513091620575
