time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
47.27,0.0643359699123676,0.122647479195805,0.0188892332979754,-0.112967990301504,-0.197086785762129,0.0596015406225119,0.00285844801604928,-0.0323630721095709,0.00465701798678754,-0.140713120021756,-0.316717779749885,0.0155256466871963
47.275,0.0663206761800136,0.119939465506287,0.0180545184126141,-0.107774709406682,-0.200844683376896,0.0597349867833159,0.0119657716595153,-0.0357594502748428,0.00349687383105248,-0.128436068297158,-0.322813712246388,0.0168229093012722
47.28,0.0682387158682822,0.116519697715542,0.0171102661435068,-0.102241582885933,-0.204547129473493,0.0598412922777987,0.0211237091668964,-0.0390329501959149,0.00233432397510884,-0.116079043630072,-0.328422952675926,0.0181271243743353
47.285,0.0700501144323656,0.112496594670271,0.0160715786999706,-0.0964700184961635,-0.2081724514007,0.0599275105806386,0.0302221771823645,-0.0420945194256146,0.00118790229365218,-0.103797159771345,-0.333478803842236,0.01942248878715
47.29,0.0717236199358166,0.107991017016061,0.014955011340809,-0.0905621957721951,-0.211701835047618,0.060001692320755,0.0391620747500323,-0.0448610226117032,7.54996379314089e-05,-0.0917355684198542,-0.337923677952417,0.0206931879344486
47.295,0.0732373357301802,0.103132264136487,0.0137782776232855,-0.0846188698522407,-0.215119267599148,0.0600726016391953,0.0478565863239898,-0.0472579090210152,-0.000986001196609477,-0.0800270755807183,-0.341709845315967,0.0219236725128801
47.3,0.0745788255778629,0.0980540192315427,0.0125599234557008,-0.0787373820463971,-0.218411368228781,0.0601494109968837,0.0562319587828384,-0.0492216299308231,-0.00198105835198886,-0.0687902099783899,-0.344799994772878,0.0230989366583473
47.305,0.0757447160768527,0.092890383751068,0.0113189781943875,-0.0730099196513101,-0.221567122689706,0.0602413848811999,0.0642277910896712,-0.0507017269522824,-0.00289576387189669,-0.0581277567103513,-0.347167595537784,0.0242047907863411
47.31,0.076739847330763,0.0877721281781364,0.010074591941274,-0.0675220524944819,-0.224577542159756,0.0603575629436111,0.0717968853612033,-0.0516625235886949,-0.00371809044558915,-0.0481257554662873,-0.348797051936033,0.0252281220619982
47.315,0.0775760443206952,0.0828232681870413,0.00884566875257002,-0.0623515592526575,-0.227435269890914,0.0605064527989687,0.0789047148037616,-0.0520843658358668,-0.00443808724148554,-0.0388529502992076,-0.349683644927782,0.0261571352403735
