time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
38.81,3.44533238957364,-0.00323795278198536,1.23898804767347,-2.13653858413749,-1.82122675179914,-0.279364600034434,1.7995417717804,-3.86538098711975,-4.71731475329524,-4.62734862926504,-2.97503895960219,-4.9599814041888,0.0252437177105863,9.64051712457924,-1.68109627693453,-1.5572488229611,-2.61242849133611,1.93723759424379,-0.0683296559932249,9.6284399818511,-1.76384573617954,-1.45877148587579,-2.66867599383272,-0.0218938179642418,-0.923903607640153,9.73918375636852,0.518295275993576,2.20770742662287,0.0851300154794378,-0.258446374723528,0.173985075290983,9.64262503519491,1.87289362784111,-0.0837041098559987,-2.39795798872534,4.16905280363635,-0.798261804874941,9.63148871978293,1.77337304754411,0.110014949344683,-2.3969132733983,1.39771946694283,-0.941940718012198,9.74880467235788,0.0112703234033935,1.61524220833411,-1.02254887617456,0.687027232843173,409.258433645199,0.106640873101771,-0.0228469946435501,415.944331745135,0.0981189998290577,0.000913441362240253
38.815,3.44408344386242,-0.249789142245632,1.02918862864081,-2.14702366282458,-2.09701573742076,-0.606907206035999,1.78107239879747,-3.6938745965889,-4.47172424229032,-4.64018671341312,-2.56761682961833,-4.51120383318605,0.040864649295032,9.63395073340219,-1.68360075434833,-1.50719766395186,-2.59863371188359,2.15498586094731,-0.0790787483813429,9.62339111295648,-1.76019782060865,-1.40878403584344,-2.65328238165266,-0.065003870555796,-0.925921470668534,9.7362110987242,0.519374633358367,2.1858823833911,0.0442278504817289,-0.232559689829679,0.185459588664337,9.63337639857077,1.85668197466822,-0.026301957881092,-2.55664233131449,3.96065938004411,-0.784326372333676,9.62241827873284,1.76403647339764,0.180602548497186,-2.55040879011471,1.58845973234766,-0.93987365623686,9.74221880193704,0.00737847307231431,1.81583828711472,-1.05209672622493,0.712979398949741,409.695776883246,0.10666911970148,-0.0228478076974539,415.538386659715,0.0982399092203283,0.000923447054761883
38.82,3.4417150628459,-0.473676203302922,0.792343908051764,-2.15873838644844,-2.34294472476946,-0.936083048378024,1.76345625976149,-3.52322780719374,-4.25174429885436,-4.65107055576526,-2.17676847042738,-4.06757743168132,0.0583233897924066,9.62822717185218,-1.68647357990423,-1.46107574038277,-2.60056438383667,2.34874197777504,-0.0918625827396555,9.61938146776542,-1.7571049475229,-1.36207968993469,-2.65376172981283,-0.0999855314684521,-0.927821122589545,9.73393154524002,0.520198949423324,2.18703894659391,0.00320551654213703,-0.194221040555883,0.199370120331471,9.62552462733644,1.83847614105847,0.0266643975629929,-2.71250987504777,3.75880167332184,-0.767335124644784,9.61491101070812,1.75340501157968,0.246517264965971,-2.70143330612438,1.76781597539355,-0.938007506568789,9.73656462668369,0.00269412457747194,2.01238526492517,-1.07769030680291,0.752852844984909,410.356014689415,0.106673311970829,-0.0228526573474079,415.317975452721,0.0983139482322555,0.000944200025917219
38.825,3.43837947103879,-0.667118361422162,0.539350839504518,-2.17151085132703,-2.55449297571844,-1.25952806963899,1.74670703236283,-3.34984547973118,-4.05208063289256,-4.66009648653288,-1.80518615352337,-3.63154865339974,0.0772194379599894,9.62348139689535,-1.68973783416786,-1.41869642655829,-2.61380332043329,2.51554167614318,-0.106331962872477,9.61649777415497,-1.75466860358653,-1.31863762457623,-2.66568805680019,-0.125729468627388,-0.929556732684535,9.73240007169524,0.520681831298725,2.20759343599531,-0.0358049700665749,-0.144952135496798,0.215556552529521,9.61922348096242,1.81859600802458,0.0748497389621621,-2.86281233905969,3.56434841489206,-0.747388773025236,9.60911357040492,1.74167852795593,0.307179722395556,-2.8472845195609,1.93400933386241,-0.936312612817995,9.73195632397735,-0.00266551315307853,2.20292234459599,-1.09826353720623,0.803882043131871,411.222996048878,0.106649553226736,-0.0228623112565685,415.321982252008,0.0983344695699264,0.000981184455998374
38.83,3.43426114608046,-0.823664991665701,0.280914484231162,-2.18515102209034,-2.72803415266267,-1.57023573594697,1.73085282660712,-3.17084115114445,-3.86750014375805,-4.66737385132188,-1.45547295780028,-3.2056221084156,0.0971143990130955,9.61981001016708,-1.69341875035931,-1.37982843944348,-2.6337901019038,2.65309925988792,-0.12212011541671,9.61478687225581,-1.7529748111708,-1.27840125844665,-2.68449104668725,-0.141364611064842,-0.931089459905003,9.73164772842795,0.520748390927472,2.2435564542156,-0.0707844430860396,-0.0865209458883909,0.233805169439225,9.61457711711172,1.79738851860273,0.117985863587965,-3.00483027587292,3.37819643330765,-0.724650046488103,9.60511949749067,1.72907437722022,0.362090431010392,-2.98528148630366,2.08540694914776,-0.934758621592588,9.72847550034139,-0.00856639624645278,2.38543095181652,-1.11290222991956,0.863071254497444,412.270606051032,0.106598119869037,-0.0228726784028916,415.585620039254,0.0982944961611159,0.0010326245551977
38.835,3.42956956378646,-0.938316458800834,0.0272726325260364,-2.19945542776703,-2.860881135337,-1.86170125465028,1.71593242652433,-2.98408001655622,-3.69299835149666,-4.67302427789549,-1.13008531472309,-2.79234646192201,0.117545314201855,9.61727076298341,-1.69754029979813,-1.34420786897728,-2.65597320874901,2.75984024662672,-0.138852010586898,9.61425675768208,-1.75209266956159,-1.24128545068957,-2.70560854039965,-0.146258743355244,-0.932388057748463,9.73168192059016,0.520337705239284,2.29068232537067,-0.0998834257761777,-0.0208692531580787,0.253857763279874,9.61163947088094,1.77521850512347,0.155885791596207,-3.13590384273158,3.20124802314037,-0.69934326687771,9.60296906890684,1.71582184625521,0.410837347603813,-3.11279476949949,2.22055851729096,-0.933316455421624,9.72616996821549,-0.0148643601746671,2.55784590638378,-1.12085419139332,0.927287332773981,413.461596191924,0.106525348697412,-0.022879527371225,416.13148631971,0.0981898926749358,0.00109579043314234
38.84,3.42453158046379,-1.00759666453289,-0.212058866375675,-2.21421196608237,-2.95130766306695,-2.12804874709029,1.70199148363304,-2.78818857825777,-3.52394812710577,-4.67718063835326,-0.831272091552934,-2.39429000106174,0.138038978885004,9.61588325617539,-1.70212162390652,-1.31154859093995,-2.67594354856341,2.83491488805714,-0.156153161626058,9.61487870647618,-1.75207327654164,-1.20718229582253,-2.72462034840706,-0.140015301148759,-0.933429246049164,9.73248704922852,0.519404959258411,2.34459850350183,-0.121476505755515,0.0499596769496636,0.275421894861711,9.61041515106236,1.75245910446417,0.188445584466792,-3.25346703555884,3.03438242042798,-0.671751985999625,9.60265077109385,1.7021564463519,0.453101179084918,-3.22728031083133,2.33822938210214,-0.931959937363858,9.7250534822218,-0.0214119025964177,2.71808322642504,-1.12152879249145,0.993351345304333,414.748753616365,0.106444361838043,-0.0228824103385179,416.960650457503,0.0980224968987393,0.00116381470545512
38.845,3.41938369826602,-1.02957643955422,-0.428512845142758,-2.22920470268264,-2.99854732005726,-2.36413902236605,1.68907882406402,-2.58253191380668,-3.35622527512956,-4.67998569968617,-0.56101226658265,-2.0140066857491,0.158126709843535,9.61563069957001,-1.70717353469986,-1.28155078140513,-2.68954527584968,2.87819270981292,-0.173657721350898,9.61659029904532,-1.75294893295348,-1.175965363115,-2.73735928329552,-0.122467001504564,-0.934197842073195,9.73402546397961,0.517923327173585,2.40091067429174,-0.134212450677419,0.123890142823055,0.298181863746455,9.61086174669956,1.72948207203741,0.215643651501464,-3.35508548757288,2.87842254305459,-0.642214697970006,9.60410425895047,1.68831421524949,0.488658283086027,-3.32631713643695,2.43742920426445,-0.930667012796279,9.72510644897612,-0.0280646421513822,2.86408427996159,-1.11448676984496,1.05812596233716,416.078546316091,0.106371038899038,-0.0228793372855902,418.048812886405,0.0978001312220815,0.00122884733909068
38.85,3.41436445463352,-1.00384872650016,-0.614663329996154,-2.24421855715396,-3.00277089426266,-2.56565619085688,1.67724301976452,-2.36716085989802,-3.1863074019723,-4.68159046664576,-0.32095339191828,-1.65399386096958,0.177358955153079,9.61646257311534,-1.71269533987807,-1.25390747139553,-2.69296155715615,2.89023876726123,-0.191015746661929,9.61929915176601,-1.75473256399425,-1.14749244047021,-2.73999706973513,-0.0936668587761601,-0.934686643315516,9.73623874853961,0.515885546594098,2.45528172168352,-0.137058199104372,0.198877252866136,0.321809904792244,9.61289337981658,1.70664831687141,0.237537540486422,-3.43849723817154,2.73409844303579,-0.611118685395393,9.60722460503372,1.67452615773674,0.517381088112263,-3.40764830189774,2.51743539204368,-0.929420557494279,9.72627760562509,-0.0346870702571082,2.99387428893936,-1.09942159958153,1.11859606681753,417.39564380855,0.106319232288426,-0.0228737834729604,419.346616666954,0.0975334678457549,0.00128522717339052
38.855,3.40970716296972,-0.931458332760252,-0.76437869645359,-2.25904377501646,-2.96504357250112,-2.729171959162,1.66652935606565,-2.14273273977543,-3.01134353848717,-4.68215223250387,-0.11235317162043,-1.31664312152521,0.195319102591958,9.61829801876288,-1.71867227167372,-1.22830930332504,-2.68277496251967,2.87227285274641,-0.207899548820858,9.62288716716201,-1.75741732773432,-1.12160703648964,-2.72910482437357,-0.0538769822711755,-0.934896062437659,9.73904942492448,0.513305015022805,2.50348572408194,-0.129334749389087,0.272962747636185,0.345977097023665,9.61638529502819,1.68429898381666,0.254258358712906,-3.50165502322393,2.60200919377598,-0.578892108903387,9.61186759313882,1.66101291860374,0.539236045861525,-3.46922361241427,2.57781064139641,-0.928208790954604,9.72848664409192,-0.0411572250921837,3.10563113236295,-1.07613446522746,1.17194073901578,418.647860392285,0.106295397012815,-0.0228675866588524,420.785061115133,0.097242643136723,0.00133038986905731
38.86,3.40563320874584,-0.814790844777074,-0.872931729589239,-2.2734800938693,-2.88726377056671,-2.85218704340772,1.65697730329272,-1.91041055458596,-2.82919314332776,-4.68183236539585,0.0639734216022375,-1.00418608773136,0.211635858416,9.62102979319968,-1.72507378688804,-1.20444785899119,-2.65600435034255,2.82611339003966,-0.224009085402861,9.62721512834946,-1.76097642178247,-1.09813905087041,-2.70168999029676,-0.00355534576425839,-0.934833533404941,9.74236318591977,0.510216154923816,2.54144143887532,-0.110742853914534,0.344322806824946,0.370363465566447,9.62117925418208,1.66274739864797,0.266003141521798,-3.54276772872271,2.48258517812364,-0.545994513086649,9.6178557864621,1.64797975887811,0.554279237395251,-3.50924173041054,2.61841411713713,-0.927025331121162,9.73162772532916,-0.0473699804743801,3.19775819933946,-1.04450557486675,1.21559557137612,419.790596406783,0.106299315877735,-0.0228648701012086,422.285772268996,0.0969452906667212,0.00136366090212237
38.865,3.40234607397925,-0.657426953316983,-0.937064405027788,-2.28734052211437,-2.77208564901344,-2.93314970770592,1.64861856973339,-1.6717467118644,-2.63843435899304,-4.68079387016766,0.207699045637959,-0.718637074085366,0.225993654140305,9.62452862638207,-1.73185294068415,-1.18201808770852,-2.6101221167397,2.75410818462404,-0.239076376280607,9.63212748986844,-1.76536313877573,-1.07690511927213,-2.65521361899748,0.0566594888974261,-0.934512729968433,9.74607172515134,0.506673804718275,2.56523262562684,-0.0813764486557279,0.411308143465919,0.394666804908848,9.62708950718046,1.64227216008664,0.273025649140545,-3.56033790190524,2.3760529122823,-0.512905998413727,9.62498510534404,1.63561190802989,0.562649871891394,-3.52618852128993,2.63940601043351,-0.925868936646304,9.73557376880642,-0.0532387843590434,3.26895328800648,-1.00446515716816,1.24730497795815,420.791091097395,0.106318912397876,-0.0228659205732571,423.773614321626,0.0966546565381576,0.00138689864852948
38.87,3.40002622530928,-0.463969733994829,-0.955006874889554,-2.30045465993282,-2.62282756369164,-2.97145196312812,1.64147577875908,-1.42855819486442,-2.43834268295962,-4.67919877741784,0.319018549965945,-0.461734811230347,0.238140690826708,9.62864785530681,-1.73894691868374,-1.16072043273031,-2.5430570383043,2.65905453457677,-0.252868940350561,9.63745724974808,-1.77051125175714,-1.05770915404573,-2.58759325218764,0.125965856196462,-0.933952654622915,9.75005613944938,0.502751497209766,2.57112418585057,-0.0417220431719906,0.472477182053631,0.418609867000062,9.63390913221202,1.62311160468528,0.27562619036396,-3.55319188647471,2.28240458043941,-0.480115392165807,9.63303167723542,1.62407038979005,0.564562023550694,-3.5188681504183,2.64124541604015,-0.924742991607154,9.74018132446442,-0.0586958828004883,3.31826492317002,-0.955967623066986,1.26516457830056,421.629561471457,0.10633996790349,-0.0228704126958874,425.187321882816,0.0963802221189454,0.0014032277342082
38.875,3.39882695953686,-0.239853154484193,-0.926451848768544,-2.3126715043595,-2.44336888533442,-2.9674044389701,1.63556177684432,-1.18280038294986,-2.22884249463211,-4.67720542196816,0.398671089935095,-0.234885508365773,0.247894419486622,9.63322822777601,-1.746278668688,-1.14026320986803,-2.45318829549587,2.5441114235991,-0.265192256066566,9.64303081789154,-1.77633582324538,-1.04034353052101,-2.49719701151024,0.2034188691174,-0.933176664664694,9.75419076914299,0.498538637057678,2.55558291085536,0.00735710641360272,0.526623086223531,0.441945721463917,9.64141656657663,1.60545979011375,0.27414111221095,-3.52049941732604,2.20137431593004,-0.448107826877298,9.64175875857883,1.61348844940142,0.560295030173545,-3.48642370860299,2.62468166474189,-0.923654796626874,9.74529576542671,-0.0636912620419817,3.34512838100686,-0.898971982624813,1.26765376431879,422.299236501502,0.106348079122974,-0.0228770368734272,426.486978203892,0.0961232778600798,0.00141327252785972
38.88,3.39887125879565,0.00885985175882,-0.85248720952403,-2.32386169344117,-2.23803781633301,-2.92219135807746,1.63087954479893,-0.936446409078383,-2.0104350691885,-4.6749656814546,0.44794810271233,-0.039109606805915,0.255144437128706,9.6381027862335,-1.75375945453875,-1.12036564515317,-2.33933562285654,2.41270661065377,-0.275891252734647,9.64867281372335,-1.78273452507734,-1.02459122652067,-2.38283385694546,0.287952787953148,-0.932211502368226,9.75834726898394,0.494136719602013,2.51530975207203,0.0646524015281432,0.572794954838625,0.464461257547878,9.64938217006402,1.58946405453845,0.268932551724427,-3.46178034841755,2.13242294137981,-0.417352184927327,9.65092355903298,1.60396872605046,0.550183015262328,-3.42834498316696,2.59073940870382,-0.922614735692842,9.75075651347465,-0.068190661278901,3.34937598874546,-0.833430741849875,1.2536583026309,422.803610897995,0.106331413378408,-0.0228819603250137,427.653934851825,0.095879781560789,0.00142052079851229
38.885,3.40024966830824,0.275681902518772,-0.735491192184025,-2.33391915857585,-2.01149302693754,-2.83780741348138,1.62742265445451,-0.691378068885092,-1.78410772331696,-4.67262225141455,0.468686008010692,0.125005439570221,0.259852914815845,9.64310174291295,-1.76129209365284,-1.1007617754828,-2.20074927326356,2.2684414148088,-0.284850845000403,9.65421072800935,-1.78958953153413,-1.01022904718661,-2.2437437072777,0.378405773106849,-0.931086389154791,9.76239869190868,0.489654811787621,2.447287697492,0.128656333865346,0.610312943898609,0.485978912093319,9.65757467125573,1.57522413200756,0.260378941203354,-3.37689735997525,2.07473242470429,-0.38828887981168,9.66028381627372,1.5955813036079,0.534603994491389,-3.3444621708676,2.54069788875805,-0.921635385046489,9.75640204008826,-0.0721730244638044,3.33121922018353,-0.759288432398662,1.22248254060512,423.152072105317,0.106285530597241,-0.0228829885894135,428.68515557178,0.0956428507298068,0.00142625243010608
38.89,3.40301917471177,0.553901280705365,-0.578995684184796,-2.34276216902895,-1.76860209061978,-2.7169786595994,1.62517618895189,-0.449293100522211,-1.5512294916336,-4.67030603583477,0.463243115954211,0.257344128431127,0.262052763754717,9.64805724824474,-1.76877463079755,-1.08120521374755,-2.03710210801552,2.11499589284306,-0.291995533894764,9.6594793741159,-1.79677001074258,-0.997031897249644,-2.07958973185848,0.473546700665636,-0.929832229343326,9.76622340203132,0.485204555325547,2.34884640578722,0.197622491749808,0.638776696574373,0.506356767037925,9.66576734867125,1.56279274365005,0.248866625626417,-3.26603469988757,2.02721080155798,-0.361318419190434,9.66960397931198,1.58836274122529,0.513968995435648,-3.23492554717921,2.47606492045503,-0.920730620809326,9.76207445363923,-0.0756277059371142,3.29120297933274,-0.676489900852898,1.17385071360374,423.356386650263,0.106211859704007,-0.0228768113876079,429.586063019068,0.0954071873849887,0.00143330875271497
