time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
40.67,42.56534986,-19.72582992,-23.43736985,-45.05395554,10.55934551,27.58050858,40.49185312,-21.1558302,-23.9668781,-42.93036401,9.3125131,25.2755651
40.675,41.3350511,-19.1955121,-23.23892353,-43.93869984,9.94756385,27.11430982,39.17966071,-21.00571218,-24.08577376,-41.97089011,8.74985783,24.70406306
40.68,40.53770065,-18.80245093,-23.143772,-42.89971729,9.67839406,26.92857544,38.3404541,-20.75687838,-24.09762302,-41.01824246,8.52534731,24.46441055
40.685,39.21716011,-18.21997354,-22.86465962,-41.74761655,8.93682228,26.37454343,36.89815423,-20.63101863,-24.21612375,-39.98974139,7.8398101,23.79031959
40.69,38.55663646,-17.86719824,-22.76499739,-40.71792719,8.79162077,26.26561264,36.22487575,-20.34066532,-24.16082642,-39.0301902,7.73658387,23.6480441
40.695,36.99224728,-17.30429805,-22.50031805,-39.51831877,8.06404318,25.60148339,34.5286924,-20.21116197,-24.3531734,-37.98113001,7.06103674,22.89668927
40.7,36.37632777,-16.94355177,-22.37847883,-38.46766029,7.84087222,25.53797695,33.91227845,-19.93826548,-24.29743347,-37.02622994,6.8948201,22.76709929
40.705,35.03859297,-16.3866857,-22.11429798,-37.26862306,6.98404382,24.95642746,32.46283147,-19.81335248,-24.44816384,-35.97268293,6.09497117,22.00655716
40.71,34.0334972,-15.96112012,-21.9593944,-36.13785719,6.46398471,24.65781637,31.40258872,-19.60720472,-24.52694052,-34.96393634,5.63945116,21.58284504
40.715,32.98841497,-15.54100892,-21.79523522,-35.01181685,5.9565677,24.31379585,30.30308676,-19.39415003,-24.57844125,-33.92936498,5.18614202,21.10305425
40.72,32.33465392,-15.20925757,-21.68157308,-33.94822886,5.67425542,24.22821034,29.66215308,-19.12835053,-24.53196343,-32.97917212,4.9735002,20.92462991
40.725,30.94359274,-14.76270348,-21.45689491,-32.73748138,4.96913815,23.70263227,28.20553795,-18.92037717,-24.61094111,-31.91021009,4.30885701,20.15510139
40.73,30.34948119,-14.44988794,-21.40014848,-31.71349739,4.64659052,23.65109189,27.609604,-18.67824216,-24.57188827,-30.96723799,4.06799668,19.99389193
40.735,29.31199916,-14.03217278,-21.22803058,-30.55757502,3.76946492,23.29764,26.54601281,-18.49010357,-24.60254842,-29.94567304,3.27332694,19.304343
40.74,28.22374754,-13.71950691,-21.14319273,-29.45007056,3.34676666,22.96825391,25.44794122,-18.22547208,-24.60109493,-28.93483686,2.86782158,18.72757901
40.745,27.57308268,-13.44395537,-21.11206855,-28.42645462,3.01001417,22.90870017,24.79957062,-17.97525619,-24.5407782,-28.00228165,2.62305059,18.53140411
40.75,26.6452861,-13.12499574,-21.00986612,-27.32295927,2.30079871,22.68573438,23.90297767,-17.74310114,-24.51147336,-27.02062686,2.00360848,17.96694437
40.755,25.5815368,-12.85412075,-20.97016167,-26.25162844,1.81781675,22.39552563,22.84524845,-17.4692268,-24.44851746,-26.03338428,1.52545751,17.31360839
40.76,24.72822908,-12.60632695,-20.96285818,-25.22368723,1.34440424,22.26415169,22.01180242,-17.21068457,-24.37843287,-25.07570321,1.12012403,16.88714005
40.765,24.16797335,-12.38873308,-20.94595971,-24.27058744,1.1989931,22.2271045,21.48884828,-16.95522176,-24.2775536,-24.21953537,1.03825325,16.75843658
40.77,23.0993738,-12.15021746,-20.96549761,-23.22800012,0.41450776,21.91229562,20.45173219,-16.68743108,-24.16594939,-23.24412523,0.32224673,15.94481178
40.775,22.56242989,-11.96425866,-20.98114452,-22.31059631,0.30460053,22.01762162,19.95928174,-16.43582162,-24.0968487,-22.41668976,0.24749305,15.91769701
40.78,21.33190164,-11.78682447,-21.06831169,-21.29559142,-0.32418361,21.63006171,18.783143,-16.12357806,-23.92587407,-21.4374717,-0.41248902,14.92254958
40.785,20.87282899,-11.61428206,-21.06108301,-20.41498134,-0.41809371,21.78021016,18.37584338,-15.88946872,-23.84310292,-20.67979047,-0.45358197,14.97349829
40.79,19.78971725,-11.46312615,-21.20485017,-19.48036056,-1.09213435,21.37385909,17.34144443,-15.58438042,-23.64918287,-19.71964182,-1.0896908,14.06115107
40.795,19.34407924,-11.30341707,-21.22031267,-18.66311651,-1.19293999,21.50954678,16.92947266,-15.36471829,-23.57231553,-18.96908097,-1.13981362,14.08957257
40.8,18.25984922,-11.18710646,-21.37523922,-17.76382416,-1.77259216,21.08349529,15.9071248,-15.04081318,-23.33036553,-18.04276358,-1.71795554,13.18601107
40.805,17.82158743,-11.04014205,-21.38334619,-16.96343636,-1.84789718,21.21396184,15.51468813,-14.82327544,-23.26244678,-17.32649269,-1.74958402,13.22042386
40.81,17.37151409,-10.90393416,-21.43400811,-16.21873252,-1.97744473,21.28494468,15.07886614,-14.60980648,-23.19385855,-16.58925219,-1.82232229,13.19590079
40.815,16.06767266,-10.830062,-21.62578979,-15.35246477,-2.60501979,20.56119567,13.85665678,-14.24879794,-22.85069716,-15.6467799,-2.52966096,11.97685794
40.82,15.65570619,-10.70179444,-21.66579375,-14.65414561,-2.67726773,20.66916369,13.46115745,-14.04937831,-22.80328828,-14.95085668,-2.56215409,11.99651348
40.825,14.52517032,-10.62826404,-21.87039806,-13.87338097,-2.9777718,20.37993281,12.40206486,-13.74803448,-22.54869518,-14.09562346,-2.97232209,11.28538211
40.83,14.13243247,-10.51369958,-21.91760317,-13.20904774,-3.06165364,20.41684437,12.01064878,-13.54789035,-22.50178366,-13.40959444,-3.00660912,11.29058847
40.835,13.10303775,-10.42508201,-22.06478221,-12.48648801,-3.3648128,19.94976052,11.03153617,-13.28108413,-22.30561418,-12.585363,-3.37845935,10.67153635
40.84,12.72567854,-10.33060951,-22.08373671,-11.86139555,-3.42885406,19.96508183,10.65407916,-13.07823863,-22.26278514,-11.91623045,-3.40600415,10.67608893
40.845,11.794918,-10.26618202,-22.16818551,-11.17320443,-3.67677789,19.47895214,9.75557966,-12.80521025,-22.11821598,-11.13516298,-3.72206678,10.22860363
40.85,11.4217486,-10.16065157,-22.20424957,-10.59628609,-3.71511608,19.4824557,9.3735197,-12.63240326,-22.11839691,-10.47779526,-3.73353295,10.22431768
40.855,11.00424654,-10.06625405,-22.26382625,-10.01481675,-3.77209726,19.42471693,8.93507959,-12.44918748,-22.11853133,-9.81341297,-3.77770034,10.19372456
40.86,9.69244798,-9.97520595,-22.3799238,-9.33339295,-3.99889679,18.88357352,7.66392443,-12.21718368,-22.02073443,-9.00748059,-4.11100433,9.77662719
40.865,9.32169846,-9.8860478,-22.42513202,-8.8118265,-4.03040266,18.85045791,7.28202609,-12.04375678,-22.06615486,-8.34654269,-4.12867073,9.78441217
40.87,8.31320963,-9.8059922,-22.51633202,-8.19106089,-4.15996212,18.48293947,6.26742232,-11.84751168,-22.09448977,-7.63986879,-4.32291967,9.69466677
40.875,7.96222843,-9.72167579,-22.56886854,-7.69279479,-4.18469789,18.43959642,5.89395265,-11.69233613,-22.15881061,-7.01578133,-4.34150167,9.70767889
40.88,6.95800871,-9.64657707,-22.64779421,-7.10365013,-4.2916442,18.12326709,4.88370622,-11.50577944,-22.29166216,-6.33085781,-4.50357156,9.77617695
40.885,6.62088081,-9.55617764,-22.70528184,-6.63667391,-4.3105591,18.08443964,4.52190975,-11.37167356,-22.3751803,-5.72820373,-4.51353161,9.79648165
40.89,5.5810236,-9.45623699,-22.80843708,-6.0758919,-4.39099353,17.917368,3.47387866,-11.23412721,-22.57213206,-5.08186394,-4.59237179,10.06084695
40.895,5.27278779,-9.38288423,-22.87869552,-5.62859732,-4.40030563,17.86140127,3.15181823,-11.09817705,-22.68430888,-4.52326554,-4.60302537,10.06611771
40.9,4.92286174,-9.31666662,-22.96633081,-5.18960986,-4.42132915,17.79503667,2.78335258,-10.96488545,-22.82759477,-3.98094417,-4.64062683,10.1027
40.905,3.6138624,-9.21636141,-23.07951008,-4.6494815,-4.49532942,17.69049366,1.46922885,-10.85601632,-23.19005614,-3.38989567,-4.68149787,10.72043353
40.91,3.32781886,-9.15551241,-23.17102636,-4.2473247,-4.50581493,17.62800961,1.1814227,-10.7385223,-23.3211363,-2.90942959,-4.69660333,10.71823586
40.915,3.00685428,-9.0985713,-23.25748414,-3.85519596,-4.51400922,17.52647049,0.86226433,-10.62336088,-23.46769304,-2.44204905,-4.72000365,10.72238263
40.92,1.77709977,-9.01302087,-23.47713552,-3.37933908,-4.59163572,17.76345771,-0.35372291,-10.54806406,-23.9080021,-1.96928934,-4.73186007,11.65047391
40.925,1.20946256,-8.9544152,-23.6452027,-3.00454519,-4.63089214,17.83611909,-0.89539223,-10.46173855,-24.15360496,-1.57780735,-4.73076049,11.94672683
40.93,0.9506496,-8.90614395,-23.70690583,-2.67301067,-4.60695336,17.69767824,-1.13991726,-10.37191524,-24.25049613,-1.22097853,-4.71345291,11.88846292
40.935,0.13936305,-8.85001059,-23.95571227,-2.3085662,-4.67321075,18.06795751,-1.90609831,-10.31440361,-24.58873279,-0.89010252,-4.69147107,12.64071027
40.94,-0.38199424,-8.80366987,-24.12100674,-2.00869896,-4.70721956,18.1797074,-2.37746095,-10.25632698,-24.78018848,-0.61231643,-4.65372754,12.94823843
40.945,-0.89917414,-8.77183466,-24.34261611,-1.71600177,-4.69768008,18.35162785,-2.83493383,-10.20174027,-24.98765574,-0.40224587,-4.58458318,13.30052865
40.95,-1.11037838,-8.74747926,-24.37780412,-1.484579,-4.63409063,18.14149836,-2.99932317,-10.14033142,-25.04365824,-0.20457095,-4.53348082,13.15409469
40.955,-1.72738126,-8.72468713,-24.70096897,-1.24822528,-4.71601687,18.63096235,-3.51973722,-10.11654455,-25.25797816,-0.08112883,-4.47390093,13.81065514
40.96,-1.92298323,-8.70945646,-24.74907058,-1.06565968,-4.65097905,18.457207,-3.65972827,-10.07598074,-25.3018224,0.02535602,-4.41322039,13.68344979
40.965,-2.5066942,-8.6987512,-25.10164759,-0.89460609,-4.6903945,18.97728309,-4.1257306,-10.07113919,-25.41905313,0.0555824,-4.27836993,14.28615861
40.97,-2.67278773,-8.70258996,-25.12298508,-0.77218419,-4.62876647,18.84196337,-4.22256735,-10.04317544,-25.43495753,0.07006831,-4.2245685,14.17370073
40.975,-2.89577455,-8.70779056,-25.26855835,-0.69131526,-4.63519509,18.89166583,-4.36605982,-10.03973044,-25.44792609,0.02362329,-4.15095124,14.22955988
40.98,-3.46969423,-8.7179566,-25.64050008,-0.60050954,-4.55313442,19.43814805,-4.77426878,-10.05417527,-25.39670657,-0.06030651,-3.91147038,14.69263767
40.985,-3.6130221,-8.73992871,-25.65920676,-0.57291236,-4.52028329,19.36408303,-4.8412624,-10.05248968,-25.35729873,-0.16046423,-3.85524313,14.61609177
40.99,-3.75162343,-8.76949227,-25.68914283,-0.56791718,-4.48752383,19.31380643,-4.89577737,-10.05768933,-25.28565471,-0.30040927,-3.78189725,14.55391874
40.995,-3.91903281,-8.79939854,-25.77270959,-0.57777411,-4.45694341,19.31097896,-4.96113159,-10.07473885,-25.15717103,-0.48239237,-3.66222853,14.50918719
41,-4.27973219,-8.83750691,-26.14375848,-0.63106983,-4.36246965,19.72162084,-5.12501598,-10.10474188,-24.81025093,-0.68639607,-3.38975863,14.58527632
41.005,-4.3683332,-8.88683328,-26.08852383,-0.70371574,-4.30154684,19.61847971,-5.14142243,-10.11942284,-24.69108415,-0.90002904,-3.32793815,14.47065554
41.01,-4.54458618,-8.94618126,-26.26132053,-0.80715005,-4.22750542,19.70586999,-5.16804803,-10.13681332,-24.35823812,-1.15203884,-3.10413077,14.32324662
41.015,-4.52200937,-8.99860156,-26.16342415,-1.00323379,-4.168076,19.56860214,-5.12763139,-10.17629506,-24.24450857,-1.39536184,-3.07091462,14.21730212
41.02,-4.66282375,-9.05963831,-26.06227542,-1.06244057,-4.09523651,19.47955245,-5.15187811,-10.17905653,-24.03697572,-1.65959995,-2.97924771,14.0907451
41.025,-4.63191897,-9.1118343,-25.96968815,-1.28906339,-4.03761694,19.34576746,-5.10575269,-10.22357888,-23.91739625,-1.91710815,-2.93932507,13.98580043
41.03,-4.74380072,-9.17678668,-25.90835655,-1.4322331,-4.02457546,19.35972446,-5.16683277,-10.24522696,-23.72398352,-2.18942837,-2.89711577,13.95962704
41.035,-4.92383638,-9.26738196,-26.19559233,-1.57626321,-3.73664383,19.33308758,-5.07057375,-10.22543029,-22.9189845,-2.47198326,-2.3456369,13.36302706
41.04,-4.89191159,-9.32776626,-26.08111726,-1.81427938,-3.68433959,19.20170954,-5.02199042,-10.26612302,-22.7910737,-2.75126855,-2.32097313,13.2592739
41.045,-4.97327845,-9.43736992,-26.10263995,-1.95049433,-3.5560315,19.11033382,-4.94834481,-10.20844357,-22.14423835,-2.95838869,-2.20328452,12.62060241
41.05,-4.94133159,-9.49791787,-25.98460541,-2.19086457,-3.50344425,18.98068537,-4.9024834,-10.24576912,-22.02459168,-3.22944344,-2.17515718,12.52649475
41.055,-4.92137806,-9.55299667,-25.85898239,-2.41304704,-3.4492687,18.8549574,-4.86431695,-10.27183959,-21.89457191,-3.48075988,-2.13941286,12.43314392
41.06,-4.99938339,-9.63639804,-25.63908246,-2.53269888,-3.29926755,18.67488402,-4.88307763,-10.22732578,-21.45548521,-3.62334492,-1.94037444,12.17189094
41.065,-5.00212023,-9.74662324,-25.62260774,-2.72602536,-3.13296457,18.45615131,-4.8071447,-10.17083069,-21.01497203,-3.81483163,-1.77684538,11.61610857
41.07,-4.99241678,-9.80018778,-25.48848661,-2.90371359,-3.08547598,18.34015469,-4.7811607,-10.17908025,-20.88439055,-4.00492669,-1.75126492,11.5255685
41.075,-5.01801743,-9.85980084,-25.31245966,-3.04057115,-3.01205456,18.20973866,-4.79961408,-10.16198448,-20.67573172,-4.13059865,-1.68862322,11.40322212
41.08,-4.99205119,-9.90027709,-25.20571682,-3.22676064,-2.96228139,18.09029134,-4.76936705,-10.17477382,-20.57962709,-4.30062944,-1.65315346,11.31339919
41.085,-5.01023023,-9.9527215,-25.06493976,-3.34513985,-2.88949399,17.96186113,-4.78586672,-10.15533925,-20.42664413,-4.38920746,-1.58667112,11.20129811
41.09,-5.03118214,-10.00179791,-24.9369359,-3.45840215,-2.81208931,17.83477643,-4.81337085,-10.12866442,-20.28667961,-4.45765186,-1.5149141,11.0856686
41.095,-5.0689743,-10.08023119,-24.79188065,-3.571762,-2.6650844,17.65350471,-4.88510721,-10.06472161,-20.09674377,-4.48240242,-1.38127693,10.86607506
41.1,-5.1037361,-10.13888903,-24.69633183,-3.6470675,-2.58642103,17.53271491,-4.9307131,-10.02072615,-20.00891128,-4.52291408,-1.32511129,10.73382746
41.105,-5.08711668,-10.15753085,-24.63080861,-3.73749503,-2.55162227,17.44784226,-4.91467823,-10.01969359,-19.97335842,-4.58220836,-1.30211582,10.67008894
41.11,-5.08320292,-10.17816172,-24.56295642,-3.79794005,-2.51371032,17.35878865,-4.91593297,-10.00948256,-19.93330111,-4.61334836,-1.27615405,10.60653099
41.115,-5.18580991,-10.23988644,-24.47152919,-3.81291999,-2.41043541,17.22346541,-5.08429924,-9.92431179,-19.88973296,-4.50873695,-1.20558402,10.47503196
41.12,-5.16240485,-10.2495157,-24.40110413,-3.83709373,-2.3714065,17.11643056,-5.0634074,-9.91412663,-19.85309378,-4.52234842,-1.18242121,10.40385325
41.125,-5.26533985,-10.29774849,-24.34135672,-3.81382302,-2.29472469,16.95105175,-5.22182164,-9.83493517,-19.88267338,-4.39992143,-1.14191227,10.27627981
41.13,-5.33544793,-10.33336877,-24.28103926,-3.78769318,-2.23527481,16.78891117,-5.34725761,-9.76984155,-19.93336008,-4.31104261,-1.1239521,10.15565269
41.135,-5.31416581,-10.34090062,-24.1448697,-3.76828073,-2.17566235,16.57401104,-5.3355485,-9.73989631,-19.87819553,-4.27154689,-1.09535581,10.02093919
41.14,-5.88523939,-10.4366949,-24.23648745,-3.70024475,-2.05486016,17.23448009,-6.05095214,-9.62388816,-20.30164046,-4.08966307,-1.07703293,10.4818256
41.145,-5.91972068,-10.43929152,-24.22858814,-3.62909909,-2.0384503,17.05249691,-6.10251699,-9.58284016,-20.32675527,-3.98944109,-1.061577,10.38374525
41.15,-5.87854992,-10.43193639,-24.09399883,-3.564354,-1.99289167,16.8453821,-6.05796255,-9.55616352,-20.23736726,-3.92805615,-1.03475892,10.25953211
41.155,-6.0304785,-10.45400277,-24.25375358,-3.45928237,-2.05308001,16.90848147,-6.24930722,-9.49031598,-20.45448008,-3.78451087,-1.08296794,10.34574053
41.16,-6.02155987,-10.44984875,-24.2101357,-3.37546077,-2.02894535,16.8231511,-6.23910305,-9.46365482,-20.43227601,-3.70646717,-1.06700175,10.29769943
41.165,-6.17475137,-10.47022676,-24.35297404,-3.24783442,-2.03960064,16.87206079,-6.41945402,-9.3996932,-20.58865836,-3.55685501,-1.07943228,10.36749525
41.17,-6.6654524,-10.51525307,-24.58919784,-3.12773575,-1.95232718,17.70438423,-6.95130547,-9.33023099,-20.85707487,-3.42689203,-1.0015468,11.11777941
41.175,-6.7009245,-10.51960825,-24.62796093,-3.01848812,-1.93698391,17.62665065,-6.96974115,-9.29331742,-20.90208739,-3.34221202,-0.98641986,11.06964122
41.18,-6.68983179,-10.50720929,-24.6170462,-2.92541258,-1.92128524,17.56718386,-6.95314744,-9.26534598,-20.89638364,-3.26422565,-0.97437581,11.03364239
41.185,-6.82031458,-10.52146478,-24.77896999,-2.7847277,-1.95217771,17.59899073,-7.07919041,-9.20833593,-21.01504918,-3.14646488,-0.98937499,11.07558021
41.19,-7.13661827,-10.5472199,-25.01531572,-2.64796797,-1.94864202,17.977367,-7.36147138,-9.14954747,-21.09158075,-3.04884247,-0.96756361,11.39737772
41.195,-7.14535964,-10.54433686,-25.03612102,-2.54505672,-1.93987474,17.94771127,-7.36157915,-9.11714795,-21.10703876,-2.97712643,-0.9606943,11.37990903
41.2,-7.15118335,-10.53891581,-25.05840128,-2.44207734,-1.93248135,17.92439363,-7.35916447,-9.08559122,-21.12319497,-2.90301957,-0.95453126,11.36681314
41.205,-7.22719878,-10.56025373,-25.156514,-2.31791048,-1.94877417,17.93489819,-7.41250977,-9.0324233,-21.18043158,-2.83047896,-0.9634446,11.38005849
41.21,-7.22313131,-10.55367834,-25.17920215,-2.22571866,-1.94275236,17.91656511,-7.39985937,-9.00436747,-21.19308801,-2.76577713,-0.9573264,11.37076839
41.215,-7.221277,-10.55444593,-25.20100166,-2.14258835,-1.9368646,17.89444498,-7.38771531,-8.9769731,-21.20361437,-2.71606986,-0.95177879,11.35912175
41.22,-7.48523698,-10.62129577,-25.58970052,-2.00566343,-2.03604269,18.36142093,-7.55259269,-8.88542713,-21.16385374,-2.64663508,-1.00316906,11.66204301
41.225,-7.46662906,-10.62218358,-25.58562575,-1.93887253,-2.01959728,18.31893958,-7.52338371,-8.86264903,-21.16101232,-2.6126091,-0.99186376,11.63427157
41.23,-7.45747127,-10.63156595,-25.56931526,-1.86619281,-2.0043496,18.25488426,-7.4972888,-8.83119431,-21.14246391,-2.58330483,-0.98244627,11.59265477
41.235,-7.50502352,-10.6678951,-25.63863999,-1.77190266,-2.02157199,18.23719483,-7.5053317,-8.76971473,-21.1624572,-2.54634979,-0.99125445,11.57685544
41.24,-7.48007211,-10.67399364,-25.62277404,-1.71920334,-2.01127889,18.18206888,-7.46907559,-8.74928277,-21.13851156,-2.5251609,-0.98342158,11.54124745
41.245,-7.48851006,-10.70335387,-25.66057481,-1.65472404,-2.02767181,18.17539588,-7.44664136,-8.70347394,-21.12891688,-2.507807,-0.99161289,11.5354948
41.25,-7.46669156,-10.71255223,-25.64301701,-1.61391003,-2.02139398,18.12347214,-7.40807398,-8.67914353,-21.10113936,-2.49462276,-0.98654104,11.50178281
41.255,-7.4650245,-10.75929119,-25.68867497,-1.57539849,-2.04941267,18.11176889,-7.37043136,-8.62676867,-21.08060292,-2.49553621,-1.00238872,11.49242442
41.26,-7.38724848,-10.7739226,-25.65114317,-1.55523441,-2.02537178,18.00299505,-7.27362901,-8.60486284,-21.0430176,-2.50348839,-0.98162473,11.42169967
41.265,-7.35828409,-10.78343099,-25.59492609,-1.52643789,-2.00944719,17.9175063,-7.22919535,-8.58725908,-20.99539211,-2.50096651,-0.97212847,11.36702425
41.27,-7.32649618,-10.80449089,-25.55683275,-1.50721512,-1.99849672,17.84562691,-7.18229139,-8.56373815,-20.96278372,-2.50340505,-0.9653525,11.32158697
41.275,-7.29838112,-10.87324345,-25.58565193,-1.47543219,-2.0415876,17.74498822,-7.1290217,-8.48559472,-20.93538919,-2.47376633,-0.99620646,11.25934793
41.28,-7.25073219,-10.94480774,-25.93651017,-1.50715358,-2.04923527,18.44077218,-6.98928293,-8.43955131,-20.83143161,-2.52971507,-1.02187823,11.59523408
41.285,-7.19383394,-10.97338938,-25.83096153,-1.49384572,-2.01963017,18.29207063,-6.91292087,-8.40923213,-20.76111394,-2.54361071,-1.0039465,11.50123051
41.29,-7.13887659,-11.0091183,-25.82563017,-1.49812711,-2.05861907,18.17847243,-6.86048943,-8.3712693,-20.78440329,-2.53808109,-1.03585695,11.42383907
41.295,-6.9950785,-11.03786996,-25.6792024,-1.49722752,-2.017573,17.78188693,-6.71174051,-8.33281084,-20.71797048,-2.54471625,-1.00265526,11.17520663
41.3,-6.94674868,-11.07653187,-25.77782865,-1.5213772,-2.08913223,18.21147778,-6.66309227,-8.31541662,-20.77746433,-2.56415164,-1.07561824,11.46346658
41.305,-6.88722582,-11.10015804,-25.69470546,-1.51940427,-2.04123554,17.99556838,-6.59956711,-8.28655447,-20.73616507,-2.55679222,-1.03925585,11.33258033
41.31,-6.77149991,-11.12888188,-25.51214817,-1.52152546,-1.97584541,17.71536318,-6.45271815,-8.25854769,-20.62901936,-2.61046259,-0.99916015,11.15833453
41.315,-6.80673174,-11.17838143,-25.70583349,-1.54293999,-2.03560668,18.19899149,-6.51864161,-8.2252647,-20.80907033,-2.58644147,-1.03309765,11.50837692
41.32,-6.73434813,-11.19765134,-25.54881699,-1.52227387,-1.98780475,17.97229715,-6.4232427,-8.2015114,-20.70532912,-2.6032929,-1.00450463,11.36627813
41.325,-6.69930833,-11.24846372,-25.60810347,-1.55009229,-2.07923458,18.09432715,-6.42725082,-8.15721038,-20.82983537,-2.58612722,-1.06071609,11.46620166
41.33,-6.6212651,-11.2627898,-25.4420755,-1.52182165,-2.02253895,17.85830436,-6.32447842,-8.13878254,-20.71808579,-2.60558822,-1.02744877,11.3173636
41.335,-6.57334014,-11.30875636,-25.50905719,-1.55148115,-2.05160435,17.77580712,-6.31990445,-8.09131046,-20.82281619,-2.5681338,-1.04295191,11.27432509
41.34,-6.58371823,-11.34632082,-25.56023052,-1.55783681,-2.01680585,18.15433237,-6.33701179,-8.06751648,-20.87990043,-2.58235831,-1.00799184,11.55953199
41.345,-6.51075493,-11.35514012,-25.41626193,-1.5274068,-1.97022048,17.9329891,-6.23882155,-8.04685163,-20.79082167,-2.59410474,-0.9794685,11.4175449
41.35,-6.46251832,-11.40436667,-25.46434073,-1.54019484,-1.99979104,17.79023541,-6.22366417,-7.99444706,-20.870375,-2.56277865,-0.99075695,11.32797388
41.355,-6.41427039,-11.43685429,-25.46025947,-1.53472331,-2.10633771,17.82678987,-6.20237464,-7.96495756,-20.95898263,-2.55207738,-1.05431654,11.33636577
41.36,-6.36473007,-11.45080895,-25.37231172,-1.49592887,-2.08421166,17.71315943,-6.14365085,-7.93849179,-20.90977596,-2.54681179,-1.04154143,11.26382793
41.365,-6.32762945,-11.49584245,-25.41535836,-1.5080453,-2.14596041,17.78936815,-6.1434618,-7.89254084,-21.00556853,-2.53215002,-1.07242816,11.30213494
41.37,-6.29539684,-11.52633195,-25.40394988,-1.48132376,-2.1708265,17.79416936,-6.12320817,-7.85993214,-21.04395363,-2.5249476,-1.08338461,11.29213373
41.375,-6.24880224,-11.54118408,-25.34276357,-1.43877604,-2.16325634,17.70791515,-6.07517214,-7.83518943,-21.01946639,-2.50953953,-1.07531105,11.23004704
41.38,-6.31007355,-11.5821847,-25.50606884,-1.43007213,-2.1814294,18.30939016,-6.13505629,-7.81267136,-21.11599577,-2.52432031,-1.06383161,11.57198696
41.385,-6.26294351,-11.5904904,-25.41648838,-1.37467461,-2.14622419,18.1445334,-6.0717707,-7.78809117,-21.04954345,-2.51916039,-1.04201641,11.46700163
41.39,-6.22007367,-11.60053278,-25.35569435,-1.33556837,-2.12145991,18.02085518,-6.01852963,-7.76963086,-21.00700091,-2.52325593,-1.02617906,11.38768714
41.395,-6.21438819,-11.67319554,-25.48267606,-1.32932593,-2.32858093,18.35269008,-6.06509389,-7.70246225,-21.19061612,-2.50201071,-1.11689015,11.50323067
41.4,-6.1719701,-11.68893143,-25.44237119,-1.28748443,-2.28747471,18.17933561,-6.019791,-7.67162128,-21.15727028,-2.49494337,-1.09179709,11.38765438
41.405,-6.13983242,-11.72073146,-25.46727184,-1.26229918,-2.32787435,18.14526053,-6.00058704,-7.63401918,-21.20784633,-2.48903786,-1.10455635,11.33284333
41.41,-6.09493229,-11.72498984,-25.38797221,-1.20394822,-2.30047328,18.03347261,-5.94115927,-7.62056078,-21.14710526,-2.49395479,-1.0890881,11.25890678
41.415,-6.05175753,-11.75594891,-25.36474879,-1.1594053,-2.3266533,17.93507906,-5.91099953,-7.5785482,-21.16603969,-2.47632213,-1.09306533,11.17043897
41.42,-6.04061805,-11.81956749,-25.47763523,-1.15866919,-2.51104163,18.6328748,-5.93446244,-7.53363562,-21.33274574,-2.49247918,-1.1787032,11.44445373
41.425,-5.99887882,-11.82972717,-25.42159999,-1.09704082,-2.45977989,18.44868466,-5.88210219,-7.50784136,-21.28032962,-2.49484446,-1.14833462,11.32344141
41.43,-5.97109244,-11.8591921,-25.45394085,-1.06786736,-2.48764782,18.42065642,-5.86454468,-7.47205277,-21.32853817,-2.50226949,-1.14878652,11.27063497
41.435,-5.92561341,-11.90410743,-25.46705029,-1.03196619,-2.60562654,18.78726038,-5.83472363,-7.43367444,-21.39355973,-2.51595092,-1.19542645,11.37628517
41.44,-5.88677959,-11.90462012,-25.40165904,-0.98185998,-2.56674246,18.66490078,-5.77986834,-7.42241976,-21.33826079,-2.52875757,-1.17471697,11.30038197
41.445,-5.84829403,-11.93863162,-25.42925733,-0.93600147,-2.59694065,18.59568782,-5.77453786,-7.38307822,-21.40676916,-2.52930863,-1.17337141,11.20771536
41.45,-5.78178241,-11.97951179,-25.40940439,-0.9267052,-2.68876432,18.97756511,-5.73171597,-7.34535964,-21.49494665,-2.54013378,-1.20983292,11.30813355
41.455,-5.75068143,-11.99087389,-25.39453554,-0.88136832,-2.66528681,18.89759139,-5.69960256,-7.32701545,-21.49479321,-2.55463167,-1.18882657,11.23655279
41.46,-5.7003396,-11.98885347,-25.29817017,-0.83138796,-2.63916381,18.72682447,-5.64049456,-7.31807363,-21.44417985,-2.5580515,-1.16806371,11.11734463
41.465,-5.65752426,-11.98695489,-25.22326473,-0.78207005,-2.61195547,18.60346089,-5.58627333,-7.30983042,-21.38903774,-2.58271847,-1.15227076,11.0372757
41.47,-5.54384823,-12.05018886,-25.20192451,-0.79297236,-2.83645572,19.09876203,-5.58326071,-7.25888369,-21.67830811,-2.58471983,-1.23428572,11.12517849
41.475,-5.5036636,-12.04443889,-25.1645244,-0.74481516,-2.80563888,18.97773387,-5.54788204,-7.25393462,-21.66013691,-2.58736444,-1.21065905,11.03480731
41.48,-5.45006702,-12.05503801,-25.129346,-0.71131014,-2.85984558,19.01140355,-5.5247995,-7.23804852,-21.74232471,-2.59631477,-1.21358071,10.98140384
