time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
34.39,18.2286137005407,514.082765292624,173.525974549511,0.0759418284511288,-0.0359536570776271,101.243043496707,550.860799522696,-363.69020495918,0.0508186548928111,0.024413630727361
34.395,18.5315778505098,517.214336647055,170.9594473674,0.0756014776399114,-0.0355181469557015,103.304486822424,551.73675870067,-366.302407588611,0.0503520229833114,0.0244423426759486
34.4,18.9032672980081,520.70481536397,168.60238847305,0.0752611491271562,-0.0350922008204735,104.952883700922,553.006010840338,-369.115271777765,0.0500001280530906,0.0244713799755267
34.405,19.3570857284284,524.191248879544,166.336142741267,0.0749369580584842,-0.0346833866443543,106.175819069418,554.439607579239,-372.073385893628,0.049767849453874,0.0245015686575583
34.41,19.8979585275658,527.38618014897,164.086299075695,0.0746455418158551,-0.0342962486339125,107.012659878029,555.774913512362,-375.056367498701,0.0496505193230465,0.0245360325032458
34.415,20.5325870965022,530.125265378859,161.838704997613,0.0743973509160418,-0.0339345081543754,107.536765063675,556.805925013345,-377.928378781629,0.0496412705384852,0.0245776823878137
34.42,21.2725684370016,532.376286820626,159.63440946172,0.0742001574870663,-0.0335983593750258,107.826735245872,557.445668031644,-380.584800072981,0.0497306369899189,0.0246284308058504
34.425,22.1266756136407,534.209245536093,157.546604113241,0.0740584206247878,-0.0332865124114665,107.939797449212,557.741900040494,-382.980255022847,0.0499102081667013,0.0246879478121036
34.43,23.0844673331429,535.741448207127,155.649412459238,0.0739785334163514,-0.0329971633587585,107.897343359086,557.841876156651,-385.129654011903,0.0501738130106464,0.0247561042527833
34.435,24.0982343330603,537.082033460607,153.992006952998,0.0739721034224052,-0.0327293658432826,107.68630632018,557.926876023432,-387.088553505865,0.0505150092678077,0.0248300605197658
34.44,25.0723882720411,538.294407855345,152.587992363876,0.0740553029434849,-0.0324851439242035,107.272850497638,558.144299557075,-388.925053493783,0.0509297017104733,0.02490525905838
34.445,25.8683575633006,539.386980913887,151.423180764875,0.0742466857420592,-0.0322689151086029,106.620158069128,558.564858053895,-390.697294717864,0.0514091131460082,0.0249806918728681
34.45,26.3274882713895,540.328351776101,150.476558987306,0.0745654516744381,-0.0320838423744498,105.702843176148,559.176961993221,-392.443354367729,0.0519414468057975,0.0250536053690906
34.455,26.3078424782433,541.073338992559,149.743388311421,0.0750155390363552,-0.0319337369413408,104.513425898252,559.911829399465,-394.181321104831,0.0525138857760581,0.0251235246816872
34.46,25.724373492134,541.590655351696,149.250533629909,0.0755854491378694,-0.0318220754698988,103.062031797804,560.684295463518,-395.914359732762,0.0531103649777478,0.0251920817635849
34.465,24.5792597830517,541.886360611112,149.057608483071,0.0762443310348919,-0.0317527249081475,101.372507334978,561.42917437767,-397.63360899772,0.0537161345493358,0.025261431418242
34.47,22.9711989094655,542.021710610962,149.243532931748,0.0769450211148945,-0.0317244770944831,99.4785945399265,562.118594769957,-399.315775682184,0.0543232327936645,0.0253323336595597
34.475,21.0795287219989,542.121513319959,149.88227352888,0.0776285501178084,-0.0317332776871337,97.4220559125451,562.757681201834,-400.917674435233,0.0549249953088036,0.025406061276577
34.48,19.1271687433014,542.367283349716,151.01544744861,0.0782373110079404,-0.0317719063430066,95.2523837658517,563.365076287679,-402.372590548919,0.0555198104610013,0.0254811960236219
34.485,17.3334913015497,542.9711245204,152.631137125126,0.0787260736872688,-0.0318290482300716,93.0258805026481,563.951936630671,-403.593792924679,0.0561052293299604,0.025554736602543
34.49,15.8715722042007,544.127084491468,154.655597785107,0.0790662962246391,-0.0318905465233634,90.8018781645966,564.513551253446,-404.488550723845,0.0566793870516804,0.0256206510487571
34.495,14.8414366151482,545.950454841389,156.961608958605,0.0792546703481833,-0.0319467809551424,88.6348174094942,565.036254569637,-404.978756060039,0.0572358142446348,0.0256745105584182
34.5,14.2642601893177,548.418044596074,159.390554024612,0.0793089019423299,-0.0319864640515171,86.5638180200974,565.515229148057,-405.021301249527,0.0577699423791351,0.0257093161774709
34.505,14.0942150259313,551.33456976192,161.782711952373,0.0792628741901646,-0.0320083840634999,84.6034725054931,565.968965450665,-404.619221797138,0.0582743197973401,0.0257209306459325
34.51,14.2397610691723,554.344089401167,164.007361960392,0.079153778695237,-0.0320177656090634,82.7402791610198,566.440033721031,-403.818409947762,0.0587435826659162,0.025707271388633
34.515,14.5863217548212,556.993203798679,165.984678523045,0.0790213989017561,-0.0320223927125274,80.9374730496044,566.976956299624,-402.690227167265,0.0591743431104557,0.0256702312197685
34.52,15.0160073751651,558.836009536863,167.695025913334,0.0788988611092081,-0.0320372718376483,79.1482375894777,567.606493522306,-401.307999698509,0.0595667239973565,0.0256123203315779
34.525,15.4238846214933,559.548097261624,169.174454356472,0.0788113926781571,-0.0320729609205712,77.3335836891115,568.306364942724,-399.725153659437,0.0599255618127108,0.0255390764551189
34.53,15.7310245457091,559.01597917608,170.500849514068,0.0787813614682493,-0.0321405824533953,75.4783294795772,568.99482353498,-397.96430464197,0.0602607483193176,0.0254532915518326
34.535,15.8927499464433,557.370658287165,171.775779953006,0.0788289117749867,-0.0322447564142747,73.5980014380896,569.539645771226,-396.017446057906,0.0605872934929028,0.0253616026235157
34.54,15.8984060453816,554.954670726612,173.106529674755,0.0789750647351037,-0.0323839960665482,71.7328678369438,569.788115450774,-393.857148075784,0.0609265898487714,0.0252683858798384
34.545,15.760242570706,552.232752544556,174.589869084707,0.0792424442894211,-0.0325545165363914,69.9297096147598,569.606822147047,-391.452427783714,0.0613014489652688,0.0251765790409415
34.55,15.4937386373379,549.671815362934,176.297334148186,0.0796525297482504,-0.032746768792439,68.2177347675701,568.923924581282,-388.787110159481,0.0617413711136177,0.0250895913940115
34.555,15.095960114885,547.626160401751,178.262339188744,0.0802257935204591,-0.0329513460472561,66.5874936200594,567.75982039606,-385.875215048458,0.0622707288793967,0.0250070089307992
34.56,14.5313691079844,546.261667245594,180.471502475384,0.080976404542779,-0.0331580067766946,64.9815175952361,566.238108314817,-382.770444731143,0.0629133951303609,0.0249295839888894
34.565,13.7326412587441,545.539027551247,182.863365194078,0.0819035859920083,-0.0333583459395255,63.300452685378,564.569039828627,-379.565416544037,0.0636889340464371,0.0248558645474106
34.57,12.6196956043681,545.262153786196,185.338846517792,0.0829943737885852,-0.0335443060615679,61.4235230882118,563.006271128106,-376.378589041251,0.0646047410348203,0.0247859976735048
34.575,11.1328135054723,545.169481346334,187.783177498808,0.0842167581726221,-0.0337095434039414,59.2374244946676,561.784919851517,-373.329246383092,0.0656616838961259,0.0247178022964993
34.58,9.26802482908593,545.037145227066,190.096129670248,0.0855261679073185,-0.0338511748044894,56.6672306074638,561.058172969729,-370.506731929905,0.066847933371637,0.024651880197923
34.585,7.09941775682579,544.753791131082,192.220977825366,0.0868670646781782,-0.0339675003040534,53.7027557003495,560.853575300141,-367.944231248838,0.068137771708348,0.0245892096971909
34.59,4.77645697990443,544.345062335542,194.161791463632,0.0881866857459217,-0.0340602489953588,50.4138838651818,561.06743235487,-365.60885253113,0.0695023534987165,0.0245310697315571
34.595,2.49445949616189,543.942120194641,195.980290604344,0.0894395752438402,-0.0341366075090874,46.9478762405388,561.503879210202,-363.414189790794,0.0709044669761334,0.0244770991498116
34.6,0.447317402391997,543.714080893829,197.771683565266,0.0906007415599253,-0.034203588367083,43.5044145508528,561.946954804831,-361.251903390389,0.0723093142148987,0.0244251736011982
34.605,-1.22169924181331,543.792382158093,199.626897791151,0.0916599800443274,-0.0342700727368097,40.2909707553499,562.237860948144,-359.028799567192,0.0736908357718211,0.0243709690901879
34.61,-2.45443859648772,544.211003481331,201.593445188969,0.0926301194541845,-0.034342155338031,37.4705300813066,562.325065742235,-356.692727111505,0.0750263487093643,0.0243079448729606
34.615,-3.28664404245657,544.878886377399,203.648745440679,0.0935346698352264,-0.0344226014302857,35.1188046167153,562.267724196768,-354.23640098647,0.0763103319613663,0.0242289969786484
34.62,-3.82952722872495,545.587635542734,205.695074533496,0.0944019384896748,-0.034507087135581,33.2063766537268,562.191772717069,-351.678000676027,0.0775384433734829,0.0241245492058613
34.625,-4.2320946763111,546.054095816659,207.579755938101,0.0952609136394815,-0.0345890041358607,31.6112456428798,562.2235615001,-349.030988343204,0.0787181861181443,0.0239892698399489
34.63,-4.63822774609069,545.988311425013,209.135768598655,0.0961316561264285,-0.0346574750423425,30.1558762183672,562.428483414717,-346.276801347781,0.079859537059686,0.0238158052591917
34.635,-5.15141218917407,545.169271985268,210.230393916776,0.0970243199690337,-0.0347025447734082,28.6547849795459,562.782316104356,-343.354036874122,0.0809737032192728,0.0236040059162557
34.64,-5.81425653371641,543.508106706263,210.806225069662,0.0979336575108465,-0.0347183094435779,26.957720799707,563.183033799591,-340.168519623584,0.0820732073965837,0.0233540988791692
34.645,-6.60339149598032,541.076177619231,210.899692333316,0.0988407690345379,-0.0347016247944736,24.977562503248,563.495458173664,-336.620171680125,0.0831670456732372,0.0230704458953843
34.65,-7.4371619476219,538.089001641979,210.630783639022,0.0997160220716937,-0.0346564993635856,22.6972710073906,563.6088765632,-332.636077407648,0.0842678836358943,0.0227559616672099
34.655,-8.19384477531725,534.854403654032,210.168620418317,0.100517451380197,-0.0345914897876611,20.156124001498,563.483343613652,-328.196605768956,0.0853874106395933,0.0224138363356645
34.66,-8.73908232328638,531.70092793728,209.684509529901,0.101200725487527,-0.0345137825405724,17.4203263722653,563.168059083459,-323.345365368614,0.0865430062332142,0.0220480505830114
34.665,-8.95921634704981,528.910311455651,209.308111706265,0.101726175433356,-0.0344288044442376,14.5483611669051,562.786890196435,-318.18030682891,0.0877540397031593,0.0216598454537236
34.67,-8.79344641188157,526.668105293224,209.098200854923,0.102066610774525,-0.0343386870991538,11.5642800633421,562.496241021804,-312.828611251842,0.0890418369844284,0.0212527091739854
34.675,-8.25520940061987,525.038850644074,209.033588620469,0.102211230365501,-0.0342365750648839,8.45089415496495,562.431305328665,-307.413749857506,0.0904190967175653,0.0208303740989813
34.68,-7.43438296900178,523.965978627324,209.023986296652,0.102172456663336,-0.034115166732152,5.16629718031505,562.658326527939,-302.024071212838,0.0918929112324198,0.0203936962508049
34.685,-6.477745701678,523.295101628626,208.936520387368,0.101976914191752,-0.0339626210598771,1.67536951196151,563.150976150854,-296.693787372584,0.0934547863143158,0.0199502812787253
34.69,-5.55205640536076,522.81466683647,208.629793056461,0.101661082554815,-0.0337713472407577,-2.02041127321849,563.794587632727,-291.400210475924,0.0950841795931594,0.019502164486553
34.695,-4.80077345397778,522.306053420065,207.986627063212,0.101265988289033,-0.0335370952887815,-5.87009186523082,564.414377218521,-286.077212276191,0.0967561831350432,0.0190539290191989
34.7,-4.30795324580366,521.586126253065,206.935815816254,0.100826594287978,-0.0332620531040027,-9.78257684451239,564.81346900414,-280.637920913616,0.0984400152819136,0.0186062376832443
34.705,-4.08138868124921,520.528306831401,205.457532881851,0.100372573942261,-0.0329536762322793,-13.6521360967582,564.807724019687,-274.997845068459,0.100117202387839,0.0181582598582031
34.71,-4.06076989557784,519.055571315683,203.572477345169,0.0999320364115173,-0.0326229211521589,-17.3878898008976,564.247536870095,-269.09072647128,0.101776145257151,0.0177047198301166
34.715,-4.14816692819211,517.108392225424,201.319578030345,0.0995403555577656,-0.0322824548084122,-20.935894259624,563.023002565053,-262.873217367056,0.103419868452896,0.0172392531696719
34.72,-4.24998472346391,514.602906628655,198.730967433108,0.0992413450344598,-0.0319473768967067,-24.2865816748652,561.055595868738,-256.320076765995,0.105064497585317,0.0167561527597053
34.725,-4.3158723572327,511.397918194943,195.813271998411,0.099093379830494,-0.0316300006806756,-27.4660330546184,558.28003841944,-249.414133351767,0.106732541190948,0.0162468559947708
34.73,-4.36117497614282,507.282362147984,192.541085048891,0.0991650713416794,-0.0313436435400549,-30.5157538150648,554.628109829633,-242.137854085157,0.108447727077861,0.0157089936123476
34.735,-4.46538218362825,501.991026432909,188.864769794011,0.0995249582491291,-0.0310966620066151,-33.4707488119376,550.022394867993,-234.470939432737,0.110236100913617,0.015140991809016
34.74,-4.74710044916447,495.242397226449,184.72847852738,0.100231304002724,-0.0308973573724394,-36.3468011587491,544.384809864325,-226.394985767821,0.112120972644766,0.0145428654395983
34.745,-5.32367503629142,486.79408317217,180.092845005223,0.101319975958892,-0.0307542737392592,-39.1432349892685,537.655604884398,-217.903071835482,0.114123218679202,0.0139170977462082
34.75,-6.26850387160351,476.501049870501,174.954604513384,0.102795207208737,-0.0306699379021325,-41.8585496410876,529.813969444732,-209.010620661678,0.116262469509903,0.0132630449663846
34.755,-7.58013015954973,464.364588716034,169.357379847347,0.104625857579121,-0.0306464680582295,-44.5083707802023,520.888121546842,-199.762927785157,0.118559481455878,0.012583230595034
34.76,-9.17407137317138,450.552978331506,163.388809715894,0.106751825020452,-0.0306821743072503,-47.1331141423164,510.950048576458,-190.236841815745,0.121031002189728,0.0118778592016788
34.765,-10.9010618136654,435.386469379537,157.165084565814,0.109091702557881,-0.0307689571973113,-49.7885504944987,500.097225700803,-180.535671903514,0.123690009868582,0.0111486447454374
34.77,-12.5860986738362,419.285970917926,150.808112552269,0.111559163112107,-0.0308980364750013,-52.5218975133285,488.432656814862,-170.779680358907,0.126542509330255,0.0103987139038026
34.775,-14.0757862437277,402.703412370472,144.423999073927,0.114078933490168,-0.0310528822369875,-55.3437505431771,476.055892037632,-161.096126796177,0.129577075593433,0.00963596302067771
34.78,-15.2779687379585,386.051876811569,138.0893929874,0.116598924064861,-0.0312199103810935,-58.2089151159138,463.074026738746,-151.612377880321,0.132767941119807,0.0088727522054759
34.785,-16.1806450615067,369.651364509248,131.848094730699,0.119097941937332,-0.0313811364238654,-61.0142657567457,449.62431422248,-142.451834500699,0.136070871011752,0.00812291865116332
34.79,-16.8444060295307,353.701873432089,125.717020589394,0.121584812351789,-0.0315264749381212,-63.6155192430992,435.894951497228,-133.73055065716,0.139422482490393,0.00740587273916571
34.795,-17.3717918034572,338.287003485414,119.698315076224,0.124090191386967,-0.0316484765357519,-65.8576023781742,422.12774489703,-125.552233956144,0.142744416452016,0.00673671403992948
34.8,-17.865004625572,323.403890000057,113.793550848135,0.126654907739337,-0.0317456862427421,-67.6099629774438,408.598177049871,-118.002170397151,0.145957792963837,0.00613161748641078
34.805,-18.3878604308764,309.00860786929,108.015674806689,0.129312900713162,-0.0318240105824075,-68.7973579969863,395.57972558098,-111.142568085348,0.148988942235526,0.00560286252879427
34.81,-18.9457689982691,295.062750550641,102.395143367387,0.13208260660942,-0.0318884213454766,-69.4179337743932,383.304726502221,-105.011118759983,0.151780465638685,0.00515735784186155
34.815,-19.4897000077046,281.566854284563,96.9783474783542,0.134956530529189,-0.0319469644307488,-69.5433818108512,371.934096693914,-99.6227324708783,0.154298446163763,0.00479966155401268
34.82,-19.941297540721,268.576254192474,91.8204846125396,0.137900250296817,-0.032004974761551,-69.3000069333761,361.541824296018,-94.9727710990055,0.156534396296237,0.00452848861253807
34.825,-20.2280306664553,256.197361083483,86.9760941511571,0.140856221297505,-0.0320633850539718,-68.8359902980503,352.118933546321,-91.0403864834948,0.158493169138108,0.00434504846602213
34.83,-20.3158854988682,244.570138173495,82.4912810369958,0.143756608258145,-0.0321223337393524,-68.2850138185447,343.596640502033,-87.7914996815406,0.160195270782611,0.00424727654508628
34.835,-20.2295944889704,233.845244131119,78.3998188855958,0.146533409516757,-0.0321752992106563,-67.7385142672085,335.882034411383,-85.1808910918871,0.161656744280451,0.00423239082755611
34.84,-20.0555577217265,224.161666271225,74.7234303443069,0.14913239958884,-0.0322135071893206,-67.2356242854581,328.898424352039,-83.1539694401231,0.162894904946662,0.00429510307434144
34.845,-19.9277668659535,215.63351356374,71.4755872584673,0.151523933944548,-0.0322299181121879,-66.7721654641217,322.616106579528,-81.6483491287669,0.163918386279326,0.0044257526229452
34.85,-20.0002016260957,208.345129387541,68.666091374406,0.153701614439894,-0.032217487338781,-66.3236428960004,317.068378085182,-80.5964621277541,0.164727486105536,0.00461130007727917
34.855,-20.4118285423678,202.349971384976,66.303549352939,0.155676572629821,-0.0321712262474436,-65.8714453683011,312.347389985431,-79.9289600794386,0.165317339740731,0.00483541180948421
34.86,-21.2527154388976,197.670119972563,64.3939669423801,0.157459203954945,-0.0320945987891599,-65.4226423196927,308.583091145096,-79.5786538573111,0.165679764540872,0.00508105638253431
34.865,-22.5399718364566,194.292313756485,62.9355769707524,0.159046422941843,-0.0319978173279378,-65.0165120089493,305.91062942873,-79.4844089126383,0.165806618802952,0.00533468235224399
34.87,-24.2111136859355,192.165319590136,61.9128978627031,0.160410717075566,-0.0318899982452319,-64.7169484533029,304.432995580215,-79.5938921352007,0.165691986524227,0.00558661047481923
34.875,-26.1372996947799,191.2022107571,61.2928029510873,0.16150062014183,-0.0317810849993374,-64.5946751398763,304.191275888522,-79.8650372121632,0.16534335510004,0.00583053308559212
34.88,-28.1529210305326,191.288517956331,61.0245946788741,0.162251940968221,-0.0316766744999222,-64.7052314518566,305.148531815043,-80.2652068322876,0.164775996825767,0.00606315327431695
34.885,-30.0931000564589,192.296602179793,61.0442355262024,0.162604540628676,-0.0315757684044367,-65.069736926484,307.194388556626,-80.7682863341236,0.164014009359769,0.00628293057981111
34.89,-31.8284729964121,194.101638965861,61.2809691418005,0.162520289902553,-0.0314752874575386,-65.6643911324227,310.169073861472,-81.3510807015353,0.163086485013313,0.00648404344623188
34.895,-33.28870261107,196.597584662261,61.6648105631267,0.161991319624965,-0.0313653859778991,-66.4225427354121,313.899869012916,-81.9903919890947,0.162018968873908,0.00665909613544047
34.9,-34.4700866274222,199.710758776915,62.1334010289807,0.161040031614991,-0.0312353703759358,-67.2497909352371,318.239588337107,-82.6621765692131,0.160826516252053,0.00680027090870938
34.905,-35.4277996867065,203.409222995387,62.6378466247925,0.159705324182681,-0.03107024334478,-68.0482621553481,323.097360182685,-83.3432428618693,0.159507693446831,0.00690018145388827
34.91,-36.2576201335011,207.708837057771,63.1476460556862,0.158031866044712,-0.0308587404576064,-68.7418379229403,328.450083297202,-84.014048086128,0.158051406508071,0.00695377346895798
34.915,-37.0731500762704,212.670871916148,63.6536007449371,0.156052706711058,-0.0305866207308294,-69.2944009074115,334.334716781034,-84.661556680939,0.156442496396342,0.00695958000298669
34.92,-37.9846651092189,218.391640738755,64.1683236054018,0.153797663783527,-0.030244080875478,-69.7150100061924,340.819466704759,-85.2798571877045,0.154667343172868,0.00692097038189887
34.925,-39.0828197398884,224.981462820552,64.7229384445129,0.15129074110046,-0.0298282771894383,-70.0499575178304,347.963370665694,-85.8676682362118,0.152727115048283,0.00684178269036639
34.93,-40.4284763480793,232.535369259993,65.3602946433511,0.148571022493781,-0.0293412945095992,-70.3652198346655,355.771690476154,-86.4221443342099,0.150644922580978,0.00672914879534359
34.935,-42.0483931653578,241.099945473656,66.1253574240162,0.145691162875575,-0.0287985063029663,-70.7254222284649,364.160705416006,-86.9307281462888,0.148460561134519,0.00658995221221659
34.94,-43.9365500453319,250.643864411452,67.0549364788808,0.142728507069575,-0.0282224258780626,-71.1748760751537,372.942205814246,-87.3643389089515,0.146228972001205,0.00642922180156091
34.945,-46.0602198474779,261.037094821701,68.1683815659451,0.139772574633148,-0.0276401523750192,-71.7248885287263,381.834695811718,-87.6751879649789,0.144009586217255,0.00624942801242767
34.95,-48.369310843694,272.047282626528,69.4618007089343,0.136916577358928,-0.027081983658618,-72.349403968331,390.498579182936,-87.8012771582972,0.141857256194838,0.00604822791056359
34.955,-50.805252342894,283.35412572449,70.907001756245,0.134243351562088,-0.0265710666586361,-72.9893802196491,398.587260417149,-87.6771190297501,0.139807685960465,0.00582530918855717
34.96,-53.3060496107452,294.583163366739,72.4560151423478,0.131812082333479,-0.0261229632796227,-73.564756028644,405.801648954869,-87.2481719564529,0.137878471249106,0.00557578411129667
34.965,-55.8053008305876,305.350168872026,74.0499754582756,0.12965711488169,-0.0257448700262866,-73.9913246009218,411.934733807789,-86.4849658836354,0.136067342614576,0.0053012032722517
34.97,-58.226757284429,315.304296427362,75.6300584972546,0.127777345302233,-0.0254386938327327,-74.1986943472448,416.896509357473,-85.3924575745209,0.134357646740116,0.00500359614519663
34.975,-60.4790890959807,324.159003060658,77.1474173761852,0.126152382153637,-0.0252009213145903,-74.1450808382406,420.711877991635,-84.0113675188099,0.132722596373909,0.00468926548238358
34.98,-62.4574134430354,331.706922648113,78.5702850511686,0.124740056680209,-0.0250311894888542,-73.8257083437961,423.493741590648,-82.410433761153,0.131140345100915,0.00436701548921503
34.985,-64.0546283554511,337.820002252283,79.8866023215847,0.123498122665743,-0.0249290748492683,-73.2730341295767,425.397778299701,-80.6717160371765,0.129599970568282,0.00404727991414511
34.99,-65.1813166264827,342.445294955963,81.1028595871588,0.122379912357017,-0.0248980018769229,-72.5491413646579,426.573991987386,-78.8737593289948,0.128107214330157,0.0037371670997044
34.995,-65.7873085243032,345.600621978774,82.2396430938576,0.121349815918363,-0.0249412391880977,-71.73210355352,427.130345226182,-77.0778658926137,0.126680342639883,0.00344394141493698
35,-65.8764497915898,347.377284742983,83.3260777217404,0.12037865495742,-0.0250588008740324,-70.8995535908569,427.119275261269,-75.3220091329511,0.125346704760174,0.00317408242564632
35.005,-65.508360109163,347.950093732407,84.3951742793768,0.119440748501667,-0.0252480594656361,-70.1132956128031,426.552783842032,-73.6237157551635,0.12413176299616,0.00293160106148571
35.01,-64.7859462610135,347.587973396979,85.4813380354718,0.118515142432812,-0.0254995006998873,-69.4082967302033,425.438940055735,-71.9902850397294,0.123053751543345,0.00271764308653388
35.015,-63.8330501398353,346.657993696205,86.6199756810721,0.117571181622705,-0.0257955579241191,-68.7882815625213,423.82621523425,-70.4316601120661,0.122106957038612,0.00253369867854092
35.02,-62.7690540960937,345.60660553733,87.8469002065192,0.116577227099342,-0.0261139949000095,-68.2285610621957,421.836631449191,-68.970385037867,0.121267809394583,0.00237433230200779
35.025,-61.6867480953494,344.910610766056,89.1954579054208,0.115495029554703,-0.026425014110155,-67.6848601470004,419.670973775091,-67.6439123238756,0.12049002164543,0.00223494209059449
35.03,-60.6377309585874,345.000685809159,90.6905895235661,0.114295347967806,-0.0267043715356392,-67.1056055037351,417.577922971665,-66.4976622122223,0.119714364465669,0.00210963232074857
35.035,-59.6266926260594,346.173907375868,92.3409772906133,0.112963465927983,-0.0269302622339349,-66.444734042411,415.79478261996,-65.5711863250164,0.118884080551595,0.00199048891335041
35.04,-58.615934970373,348.523469561594,94.1328805437118,0.111515457077143,-0.0270941977226105,-65.6720119205754,414.477939193019,-64.8824981566919,0.117954193609544,0.00187408384573562
35.045,-57.5403542268182,351.914671339262,96.0294374414104,0.109993759092234,-0.0271987600928574,-64.7790343488684,413.651495868739,-64.4167589874618,0.116910487948211,0.00175552379193311
35.05,-56.3318379573624,356.018605643063,97.9762828860755,0.108466963528318,-0.0272615698218004,-63.7803946535405,413.197944168955,-64.1246830122706,0.115764353618346,0.00163538968981891
35.055,-54.9485202381865,360.399093396972,99.9122475422552,0.107012245775962,-0.0273025118772612,-62.7099407923534,412.897504165292,-63.9319353681874,0.114556354437562,0.00151445984554366
35.06,-53.400650820023,364.624637845967,101.780226883501,0.105701878456437,-0.0273473621981799,-61.6132645296733,412.505453909055,-63.7572511332276,0.113338687484497,0.0013908816445829
35.065,-51.7638726174609,368.368901647532,103.533972249106,0.104592662643186,-0.0274147186299547,-60.5375938915236,411.835642232291,-63.5331794173611,0.112161543465581,0.00126654040256424
35.07,-50.1738090455993,371.47079848571,105.138922281221,0.103723231507395,-0.0275125002388812,-59.52134424953,410.818911209718,-63.2226888580517,0.111062562461729,0.00113987428577289
35.075,-48.8018675750754,373.94015571043,106.568425963903,0.103105851974588,-0.0276375959382769,-58.5853911687323,409.515995117443,-62.8263446142583,0.110062325923403,0.00101145401325464
35.08,-47.8190189483865,375.917874046233,107.799193319015,0.102738149379549,-0.0277735300894935,-57.7279720235338,408.084447861818,-62.3791205836232,0.10916246620311,0.000884572384428406
35.085,-47.3583332645091,377.61026073033,108.809600501777,0.102597187459748,-0.0278967204122016,-56.92444288682,406.718536853882,-61.9392798888294,0.108350125941337,0.000762805582020132
35.09,-47.4874746807758,379.220900823009,109.582380745939,0.102652506662595,-0.0279809165111953,-56.132179654407,405.589094048891,-61.5740100251211,0.107605738672462,0.000654917213942952
35.095,-48.1990139055284,380.898804359169,110.111194124289,0.102870140592599,-0.0280074755039603,-55.2993969350764,404.802253360027,-61.3460052035132,0.106905360287281,0.000568919235083509
35.1,-49.4201047722753,382.71309932736,110.407682050351,0.10321398552064,-0.0279670878083254,-54.3765968897152,404.390093602773,-61.3033768263093,0.106229460494152,0.000513506062401969
35.105,-51.0366350128689,384.655884173414,110.505663083453,0.103657266484623,-0.0278665187768308,-53.3286166102385,404.326973422011,-61.4736141686329,0.105560795725496,0.000494551847696645
35.11,-52.9222946820733,386.667192046425,110.459979325766,0.104178673109415,-0.0277243460829744,-52.1454891104219,404.561887903655,-61.8613613002156,0.10489105372687,0.000513002581799427
35.115,-54.9625629882407,388.671714543609,110.34016738314,0.104764343089566,-0.0275655329295263,-50.8493822919925,405.051330727917,-62.449332799237,0.104219495612621,0.000570530971483851
35.12,-57.0669752714025,390.613505325932,110.22063308238,0.105402990445133,-0.0274174149317872,-49.4952352081581,405.782720170236,-63.2020092270396,0.103552168419736,0.000660336334119105
35.125,-59.1689513744203,392.4759892389,110.169701781091,0.106088704070041,-0.0272980856719645,-48.163612650903,406.78349228154,-64.0711516978025,0.102907428242514,0.000774786718846343
35.13,-61.2180901945813,394.284106982974,110.239651757473,0.106811516145565,-0.0272203969966651,-46.9462245628102,408.112972865916,-65.0025600984159,0.102309052473987,0.000903399236548363
35.135,-63.1713723908419,396.08489895348,110.458204646145,0.107563890513416,-0.027183636624895,-45.9275585218206,409.842907345924,-65.9429855980098,0.101785286510103,0.00103313258075399
35.14,-64.9888858504002,397.915197765149,110.82279432285,0.108338895063367,-0.0271800156322926,-45.1674625984226,412.028793862198,-66.8458480001024,0.10136879424134,0.00115154569211917
35.145,-66.6356724348692,399.765752230028,111.298804659912,0.109132519172975,-0.0271962733883278,-44.6905431977147,414.680216795345,-67.6744568979429,0.101083736497966,0.00124886736213758
35.15,-68.0871654941134,401.555345771434,111.823405766834,0.109945944321878,-0.0272203377633471,-44.4860140988549,417.736893973149,-68.4022271113965,0.100951375428946,0.00132252430428981
35.155,-69.3338546147343,403.126888039949,112.3156210971,0.11078590383433,-0.0272433243783705,-44.5180390030288,421.056092537868,-69.0101652899282,0.100982938343703,0.00137108824811971
35.16,-70.3808759442225,404.270944889281,112.691146853089,0.111663454940823,-0.0272638673260088,-44.7422582971978,424.419473919241,-69.4834445755674,0.10118297988209,0.00140162632569574
35.165,-71.2419699616186,404.771331384669,112.878090120947,0.112585956414894,-0.0272887496798653,-45.1211392188017,427.555666988473,-69.8085185260243,0.101550465365386,0.00141994798054634
35.17,-71.9306473658094,404.45777044322,112.829032772622,0.113559125491224,-0.0273223847548709,-45.6318662033686,430.17887005041,-69.9722864711541,0.102077172319884,0.00143219930406069
35.175,-72.4535800182892,403.24885939717,112.526118454874,0.114581918276051,-0.0273718550608617,-46.2631709275092,432.031463014168,-69.9639476888557,0.102750571067554,0.00144080885953324
35.18,-72.8093024820917,401.169648728606,111.978397213709,0.115644887935706,-0.0274380903764073,-47.003844906927,432.924630979444,-69.7791191787309,0.103554422217762,0.0014464080343557
35.185,-72.992709978563,398.343819960458,111.213818167113,0.116736264719758,-0.0275155961192537,-47.8302881499461,432.768741502211,-69.4248384486395,0.104468471007015,0.00144689074721205
