time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
46.04,35.62051,360.6785,8.272964,-2.766607,0.007953997,-3.518932,-45.35635,386.073,10.66224,-2.229881,0.007573725,-3.486958
46.045,36.17941,364.9231,9.18876,-2.767025,0.007951523,-3.519895,-45.27547,390.1357,10.84029,-2.229781,0.007574016,-3.487014
46.05,36.6008,368.2465,10.0597,-2.767454,0.00794897,-3.520888,-45.1246,393.4815,10.70797,-2.229683,0.007574474,-3.487009
46.055,36.83563,370.3071,10.77857,-2.767906,0.007946232,-3.521948,-44.89015,395.9837,10.35082,-2.229597,0.007575027,-3.486954
46.06,36.85413,371.0232,11.31161,-2.768381,0.007943264,-3.52309,-44.5896,397.5583,9.905688,-2.22953,0.007575613,-3.486857
46.065,36.6575,370.5983,11.7181,-2.768869,0.007940097,-3.524298,-44.27235,398.2146,9.523598,-2.22949,0.007576205,-3.486716
46.07,36.28218,369.4815,12.123,-2.769346,0.007936846,-3.525526,-44.01031,398.1149,9.323343,-2.229486,0.00757682,-3.48651
46.075,35.79436,368.2769,12.65376,-2.769785,0.007933722,-3.526696,-43.87873,397.6242,9.347796,-2.229535,0.007577521,-3.486193
46.08,35.27571,367.6266,13.36701,-2.770155,0.00793103,-3.527699,-43.93125,397.3211,9.536969,-2.22966,0.007578396,-3.485699
46.085,34.80438,368.1,14.19565,-2.770425,0.007929142,-3.528408,-44.17636,397.9481,9.728952,-2.22989,0.007579519,-3.484957
46.09,34.43709,370.11,14.93869,-2.770567,0.007928456,-3.528689,-44.563,400.2884,9.692209,-2.230253,0.007580912,-3.483915
46.095,34.19741,373.8726,15.29876,-2.770564,0.007929326,-3.528425,-44.98105,404.9868,9.182325,-2.230765,0.00758251,-3.482572
46.1,34.07242,379.4036,14.95261,-2.770402,0.007932007,-3.527534,-45.27726,412.3552,8.007014,-2.231416,0.00758416,-3.480994
46.105,34.017,386.545,13.6278,-2.770081,0.0079366,-3.525984,-45.28314,422.2258,6.079071,-2.232171,0.007585659,-3.479307
46.11,33.96337,395.0017,11.16011,-2.76961,0.007943037,-3.5238,-44.8483,433.913,3.440673,-2.232973,0.007586808,-3.477668
46.115,33.83389,404.3828,7.518981,-2.769007,0.007951084,-3.521063,-43.87326,446.3187,0.2532012,-2.233756,0.00758747,-3.476223
46.12,33.55662,414.2416,2.805009,-2.768304,0.007960374,-3.5179,-42.33745,458.1629,-3.240036,-2.234464,0.007587596,-3.475081
46.125,33.08302,424.1208,-2.768171,-2.76754,0.007970454,-3.514466,-40.3187,468.2754,-6.762114,-2.23505,0.00758722,-3.474299
46.13,32.40556,433.6042,-8.896963,-2.766759,0.007980831,-3.510935,-37.99912,475.8556,-10.04631,-2.235488,0.007586446,-3.473885
46.135,31.57017,442.3726,-15.21357,-2.766009,0.007991022,-3.507476,-35.65021,480.6195,-12.86804,-2.235762,0.007585418,-3.473812
46.14,30.67771,450.2527,-21.31801,-2.765336,0.008000592,-3.504244,-33.59298,482.7983,-15.06605,-2.235868,0.007584298,-3.474031
46.145,29.87095,457.2453,-26.81945,-2.764777,0.008009184,-3.501366,-32.13587,483.0048,-16.55699,-2.235809,0.007583242,-3.474485
46.15,29.30798,463.5236,-31.38494,-2.76436,0.008016542,-3.498933,-31.50383,482.0277,-17.34452,-2.235596,0.00758238,-3.475111
46.155,29.12823,469.3992,-34.78726,-2.764097,0.00802252,-3.496997,-31.77838,480.6302,-17.51897,-2.235249,0.007581797,-3.475851
46.16,29.42001,475.2619,-36.9397,-2.763987,0.008027091,-3.495563,-32.86819,479.4122,-17.24273,-2.234797,0.007581523,-3.476647
46.165,30.19844,481.5019,-37.90563,-2.764015,0.008030341,-3.494599,-34.52096,478.7643,-16.72025,-2.234279,0.007581537,-3.477447
46.17,31.3997,488.4287,-37.87709,-2.764153,0.008032446,-3.494038,-36.37386,478.8981,-16.15844,-2.233744,0.007581783,-3.478194
46.175,32.89309,496.2042,-37.12708,-2.764373,0.008033645,-3.493792,-38.0286,479.9159,-15.72818,-2.233243,0.007582192,-3.478831
46.18,34.50747,504.8047,-35.95001,-2.764643,0.0080342,-3.493766,-39.1308,481.8717,-15.53821,-2.232828,0.007582707,-3.4793
46.185,36.06586,514.0215,-34.60755,-2.764942,0.008034355,-3.493876,-39.43465,484.7921,-15.62888,-2.232537,0.007583305,-3.479545
46.19,37.42077,523.4957,-33.29246,-2.765253,0.008034308,-3.494053,-38.84029,488.6501,-15.98631,-2.232395,0.007584009,-3.479525
46.195,38.48304,532.7753,-32.11432,-2.765573,0.008034192,-3.494255,-37.39951,493.3103,-16.571,-2.2324,0.007584885,-3.479217
46.2,39.23849,541.3829,-31.10401,-2.765908,0.008034074,-3.494466,-35.29344,498.4811,-17.35002,-2.232523,0.007586034,-3.478631
46.205,39.74809,548.8832,-30.23029,-2.766271,0.008033964,-3.494689,-32.79077,503.7087,-18.32107,-2.232719,0.007587563,-3.477803
46.21,40.13068,554.9462,-29.42365,-2.766679,0.008033834,-3.494941,-30.19632,508.4298,-19.51904,-2.232929,0.007589564,-3.47679
46.215,40.53117,559.3994,-28.60439,-2.767148,0.008033648,-3.495242,-27.79937,512.0805,-21.00253,-2.233099,0.007592093,-3.475658
46.22,41.08172,562.2618,-27.71259,-2.767687,0.008033382,-3.495603,-25.82963,514.2309,-22.82537,-2.233189,0.007595162,-3.474466
46.225,41.86653,563.7538,-26.73423,-2.768296,0.008033053,-3.496021,-24.42778,514.7041,-25.00369,-2.233178,0.007598734,-3.473257
46.23,42.90056,564.2744,-25.71484,-2.768963,0.008032725,-3.496468,-23.63494,513.6396,-27.49046,-2.233072,0.007602727,-3.472052
46.235,44.12863,564.3515,-24.75351,-2.769659,0.008032509,-3.496897,-23.40099,511.4767,-30.16679,-2.232896,0.007607014,-3.470855
46.24,45.44449,564.5696,-23.97629,-2.770347,0.008032538,-3.497248,-23.60696,508.8641,-32.85442,-2.232692,0.007611432,-3.469656
46.245,46.72259,565.4911,-23.49788,-2.770982,0.008032942,-3.497458,-24.09366,506.5202,-35.34766,-2.232507,0.007615807,-3.468442
46.25,47.85152,567.5819,-23.38621,-2.771525,0.008033813,-3.49748,-24.68932,505.0873,-37.45742,-2.232383,0.00761998,-3.467203
46.255,48.75851,571.153,-23.64362,-2.771946,0.008035173,-3.49729,-25.23169,505.0176,-39.05543,-2.232347,0.007623837,-3.465935
46.26,49.41899,576.3259,-24.20986,-2.77223,0.008036971,-3.496898,-25.58429,506.5163,-40.10459,-2.232408,0.00762733,-3.464643
46.265,49.85075,583.0277,-24.98282,-2.772384,0.008039087,-3.496341,-25.64905,509.5475,-40.66413,-2.232553,0.007630472,-3.463339
46.27,50.09759,591.014,-25.84695,-2.772426,0.008041359,-3.495679,-25.37819,513.8928,-40.86583,-2.232757,0.007633329,-3.462042
46.275,50.20968,599.9114,-26.69926,-2.772387,0.00804362,-3.494979,-24.78448,519.2349,-40.86946,-2.232988,0.007635993,-3.460769
46.28,50.22772,609.268,-27.46653,-2.772299,0.008045723,-3.494299,-23.94541,525.2385,-40.81423,-2.233213,0.007638561,-3.45954
46.285,50.17478,618.603,-28.11189,-2.77219,0.008047562,-3.493689,-22.99463,531.6061,-40.78608,-2.233402,0.007641118,-3.458368
46.29,50.05618,627.4514,-28.63121,-2.772086,0.008049079,-3.493178,-22.09718,538.1016,-40.8124,-2.233538,0.007643732,-3.457261
46.295,49.86522,635.4029,-29.04108,-2.772005,0.008050254,-3.492782,-21.41193,544.5465,-40.88297,-2.23361,0.007646448,-3.456216
46.3,49.59128,642.1357,-29.36079,-2.771959,0.008051092,-3.492506,-21.05196,550.8011,-40.98298,-2.233622,0.007649287,-3.455224
46.305,49.22732,647.4433,-29.59298,-2.771954,0.008051606,-3.492348,-21.05574,556.7428,-41.11943,-2.233581,0.007652258,-3.454268
46.31,48.77427,651.2494,-29.70904,-2.771993,0.008051798,-3.492311,-21.37813,562.2526,-41.32816,-2.233506,0.007655349,-3.453325
46.315,48.24179,653.6097,-29.64614,-2.772076,0.008051652,-3.492398,-21.90356,567.2144,-41.66016,-2.233414,0.007658538,-3.452373
46.32,47.64566,654.7003,-29.31947,-2.772198,0.008051143,-3.492615,-22.47568,571.5283,-42.15667,-2.233325,0.007661793,-3.451395
46.325,47.0035,654.7962,-28.64845,-2.772352,0.008050256,-3.492963,-22.93428,575.131,-42.82719,-2.233254,0.007665079,-3.450377
46.33,46.33032,654.2445,-27.59018,-2.772524,0.008049005,-3.49343,-23.14881,578.0149,-43.64114,-2.233214,0.007668363,-3.449313
46.335,45.63527,653.4341,-26.17001,-2.7727,0.008047462,-3.493986,-23.0407,580.2391,-44.53663,-2.233212,0.007671612,-3.448201
46.34,44.91964,652.766,-24.49906,-2.772859,0.008045762,-3.49458,-22.59037,581.9282,-45.44187,-2.233255,0.007674793,-3.447043
46.345,44.17551,652.6259,-22.77074,-2.77298,0.008044096,-3.495145,-21.83016,583.2601,-46.30024,-2.233346,0.007677866,-3.445847
46.35,43.38462,653.3584,-21.23307,-2.773043,0.008042673,-3.495607,-20.82769,584.4438,-47.08916,-2.233487,0.007680786,-3.444627
46.355,42.51796,655.2394,-20.14014,-2.773032,0.008041679,-3.4959,-19.66642,585.6908,-47.82628,-2.233678,0.007683499,-3.443399
46.36,41.53786,658.4413,-19.69264,-2.772937,0.008041227,-3.495986,-18.42918,587.1858,-48.56141,-2.233917,0.00768595,-3.442188
46.365,40.4054,662.995,-19.98204,-2.772758,0.008041312,-3.495867,-17.18758,589.0624,-49.35777,-2.234197,0.007688092,-3.441018
46.37,39.09408,668.7589,-20.95375,-2.77251,0.008041804,-3.495589,-15.99765,591.3881,-50.26987,-2.234511,0.007689902,-3.439909
46.375,37.60763,675.4085,-22.4018,-2.772218,0.008042463,-3.495238,-14.89995,594.162,-51.32533,-2.234847,0.007691392,-3.438876
46.38,35.99527,682.4584,-24.00142,-2.771916,0.008042991,-3.494922,-13.92213,597.3225,-52.51645,-2.235192,0.007692609,-3.437922
46.385,34.35594,689.3172,-25.37566,-2.771642,0.008043099,-3.494746,-13.08209,600.7647,-53.80265,-2.235532,0.007693634,-3.437043
46.39,32.8257,695.3718,-26.18146,-2.771429,0.008042567,-3.494795,-12.39043,604.3654,-55.12249,-2.235852,0.007694562,-3.436228
46.395,31.54898,700.0902,-26.19103,-2.7713,0.008041285,-3.495113,-11.85114,608.0136,-56.41116,-2.236139,0.007695475,-3.435467
46.4,30.64139,703.1261,-25.34358,-2.771266,0.00803927,-3.495701,-11.46011,611.637,-57.61883,-2.236388,0.007696428,-3.434755
46.405,30.15629,704.4005,-23.75045,-2.771321,0.008036648,-3.49652,-11.20246,615.2142,-58.72434,-2.236595,0.00769743,-3.434089
46.41,30.0661,704.133,-21.65341,-2.771447,0.008033618,-3.497497,-11.05093,618.765,-59.73913,-2.236766,0.007698452,-3.433473
46.415,30.26459,702.8064,-19.3523,-2.771612,0.008030412,-3.498548,-10.96824,622.3207,-60.69899,-2.236908,0.007699439,-3.432913
46.42,30.58978,701.0676,-17.12735,-2.771779,0.008027252,-3.499587,-10.914,625.8848,-61.64559,-2.237031,0.007700337,-3.432415
46.425,30.86106,699.5874,-15.1798,-2.771913,0.008024311,-3.500542,-10.85422,629.399,-62.60476,-2.237139,0.007701106,-3.431983
46.43,30.92064,698.9184,-13.60371,-2.771984,0.008021696,-3.501367,-10.76975,632.727,-63.57002,-2.237235,0.007701736,-3.431618
46.435,30.66794,699.3819,-12.38974,-2.771978,0.008019443,-3.502042,-10.66054,635.6627,-64.49802,-2.237314,0.007702236,-3.431323
46.44,30.07836,701.0116,-11.45262,-2.771895,0.008017523,-3.502576,-10.54476,637.9613,-65.3174,-2.237373,0.007702625,-3.431099
46.445,29.20266,703.5624,-10.6704,-2.771751,0.008015866,-3.502999,-10.45327,639.3868,-65.94717,-2.237404,0.007702917,-3.43095
46.45,28.14898,706.578,-9.923642,-2.771571,0.008014389,-3.50335,-10.42047,639.7651,-66.31787,-2.237405,0.007703114,-3.430881
46.455,27.05432,709.4967,-9.125911,-2.771384,0.008013017,-3.503665,-10.47261,639.0303,-66.38901,-2.237376,0.007703201,-3.430896
46.46,26.05446,711.7686,-8.240437,-2.771219,0.008011701,-3.503975,-10.61569,637.2527,-66.1592,-2.237323,0.007703158,-3.430993
46.465,25.26019,712.9534,-7.28233,-2.771096,0.008010423,-3.504295,-10.82661,634.6372,-65.66823,-2.237259,0.007702959,-3.431161
46.47,24.74436,712.7803,-6.308811,-2.771028,0.008009195,-3.504629,-11.05194,631.4891,-64.9916,-2.237198,0.007702592,-3.431381
46.475,24.54024,711.1655,-5.401578,-2.771021,0.008008046,-3.504972,-11.21738,628.1518,-64.22873,-2.237158,0.007702061,-3.431626
46.48,24.64763,708.1932,-4.645502,-2.771074,0.008007018,-3.505309,-11.2477,624.933,-63.48661,-2.237152,0.007701399,-3.431863
46.485,25.04185,704.0748,-4.107427,-2.771184,0.008006154,-3.505626,-11.09229,622.0417,-62.8607,-2.237185,0.007700662,-3.432064
46.49,25.68149,699.0988,-3.818951,-2.771341,0.008005488,-3.505909,-10.74849,619.5547,-62.41552,-2.237256,0.007699922,-3.432208
46.495,26.51404,693.5826,-3.767066,-2.771537,0.008005036,-3.506147,-10.27416,617.4232,-62.16798,-2.237352,0.00769925,-3.432289
46.5,27.48103,687.8344,-3.895341,-2.771762,0.008004795,-3.506337,-9.782689,615.5136,-62.07846,-2.237455,0.0076987,-3.432317
46.505,28.52442,682.1307,-4.116034,-2.772003,0.008004745,-3.506478,-9.418918,613.6686,-62.05492,-2.237543,0.0076983,-3.432318
46.51,29.59429,676.7047,-4.330599,-2.77225,0.008004853,-3.506575,-9.320894,611.7645,-61.97281,-2.237595,0.007698044,-3.432325
46.515,30.65561,671.741,-4.453559,-2.772493,0.008005086,-3.506632,-9.579332,609.7483,-61.70842,-2.237598,0.007697903,-3.432369
46.52,31.69108,667.3699,-4.433208,-2.772727,0.008005412,-3.506656,-10.20946,607.6448,-61.17685,-2.237548,0.007697833,-3.432471
46.525,32.69856,663.6575,-4.26303,-2.772945,0.008005807,-3.506651,-11.14666,605.5344,-60.36172,-2.23745,0.00769779,-3.432637
46.53,33.68382,660.5974,-3.980761,-2.773148,0.008006251,-3.506623,-12.26834,603.5169,-59.32554,-2.237322,0.007697742,-3.432853
46.535,34.65162,658.1077,-3.656236,-2.773335,0.008006727,-3.506578,-13.43389,601.6717,-58.19561,-2.237182,0.007697675,-3.433094
46.54,35.59881,656.0406,-3.372695,-2.77351,0.008007221,-3.506521,-14.52798,600.0315,-57.12969,-2.237049,0.007697599,-3.433325
46.545,36.51298,654.2084,-3.207181,-2.773678,0.008007724,-3.506457,-15.4917,598.5744,-56.27234,-2.236938,0.007697541,-3.433518
46.55,37.37804,652.4219,-3.214497,-2.773841,0.008008231,-3.506389,-16.3317,597.2367,-55.71661,-2.236852,0.007697528,-3.433657
46.555,38.18504,650.5322,-3.417409,-2.774003,0.008008742,-3.506321,-17.10595,595.9388,-55.48269,-2.236788,0.007697576,-3.433739
46.56,38.9435,648.4614,-3.80436,-2.774168,0.008009258,-3.506252,-17.89319,594.6145,-55.51906,-2.236737,0.007697678,-3.433783
46.565,39.68733,646.209,-4.334952,-2.774338,0.00800979,-3.50618,-18.75854,593.2315,-55.7237,-2.23669,0.007697801,-3.433814
46.57,40.47079,643.8317,-4.951923,-2.774513,0.00801035,-3.506103,-19.72858,591.7969,-55.97685,-2.236641,0.007697891,-3.43386
46.575,41.35416,641.406,-5.596449,-2.774693,0.008010961,-3.506014,-20.78471,590.3472,-56.17431,-2.236589,0.007697891,-3.433941
46.58,42.38364,638.9913,-6.222146,-2.774878,0.008011644,-3.505905,-21.87549,588.9266,-56.25183,-2.236539,0.007697755,-3.434065
46.585,43.57319,636.6099,-6.803625,-2.775064,0.008012423,-3.505767,-22.94034,587.5644,-56.19489,-2.236501,0.007697458,-3.434226
46.59,44.89522,634.2501,-7.338017,-2.775245,0.008013315,-3.505593,-23.93298,586.2609,-56.03276,-2.236484,0.007696998,-3.434409
46.595,46.28386,631.8868,-7.840759,-2.775412,0.008014323,-3.505377,-24.83447,584.9877,-55.82023,-2.236497,0.007696395,-3.434597
46.6,47.65084,629.5049,-8.338131,-2.775554,0.00801544,-3.505115,-25.6518,583.7051,-55.61367,-2.236542,0.007695671,-3.434776
46.605,48.91031,627.1141,-8.858489,-2.775659,0.008016649,-3.504806,-26.40539,582.3905,-55.44936,-2.236618,0.007694842,-3.434941
46.61,50.00513,624.7493,-9.423979,-2.775719,0.008017935,-3.50445,-27.11422,581.0635,-55.33026,-2.236724,0.007693912,-3.435097
46.615,50.92529,622.457,-10.04534,-2.77573,0.008019288,-3.504049,-27.78723,579.7935,-55.22486,-2.23685,0.007692869,-3.435257
46.62,51.71085,620.2746,-10.72219,-2.775699,0.008020707,-3.503606,-28.42601,578.6812,-55.07783,-2.236991,0.007691699,-3.43544
46.625,52.43773,618.2087,-11.44862,-2.775635,0.008022202,-3.503122,-29.0367,577.8163,-54.82934,-2.237136,0.007690396,-3.435662
46.63,53.19136,616.2242,-12.22072,-2.775553,0.008023785,-3.502603,-29.64335,577.2283,-54.43688,-2.237273,0.007688979,-3.435936
46.635,54.0375,614.2483,-13.04144,-2.775469,0.008025462,-3.502054,-30.29396,576.8532,-53.89164,-2.237386,0.007687498,-3.436269
46.64,54.99986,612.1935,-13.91938,-2.775391,0.00802723,-3.501481,-31.05348,576.5331,-53.22363,-2.237459,0.007686025,-3.43666
46.645,56.05134,609.9887,-14.86179,-2.775323,0.008029072,-3.500892,-31.98575,576.0523,-52.49308,-2.237479,0.007684641,-3.437104
46.65,57.12069,607.6092,-15.86488,-2.77526,0.008030953,-3.500293,-33.1317,575.1961,-51.77154,-2.237436,0.007683413,-3.437592
46.655,58.11143,605.09,-16.90644,-2.775192,0.008032831,-3.499692,-34.49362,573.8063,-51.11902,-2.237327,0.007682377,-3.438117
46.66,58.92638,602.514,-17.94497,-2.775104,0.008034656,-3.499096,-36.03179,571.8121,-50.56426,-2.237157,0.007681527,-3.438673
46.665,59.49055,599.9778,-18.92691,-2.774984,0.008036384,-3.498513,-37.67458,569.23,-50.09311,-2.236933,0.007680818,-3.439264
46.67,59.76616,597.5493,-19.79986,-2.774823,0.00803798,-3.497949,-39.33773,566.1395,-49.64661,-2.236664,0.007680174,-3.439902
46.675,59.75672,595.236,-20.52774,-2.77462,0.008039421,-3.497409,-40.94587,562.6491,-49.12806,-2.236358,0.007679498,-3.440609
46.68,59.50026,592.9819,-21.10349,-2.774381,0.008040704,-3.496898,-42.44956,558.8658,-48.41754,-2.236018,0.007678689,-3.441415
46.685,59.05557,590.6965,-21.55618,-2.774117,0.008041844,-3.496417,-43.83307,554.8725,-47.39235,-2.235642,0.007677658,-3.442352
46.69,58.4873,588.3083,-21.94962,-2.773841,0.008042873,-3.495963,-45.1113,550.7146,-45.95144,-2.235227,0.007676341,-3.44345
46.695,57.85569,585.8202,-22.37138,-2.773562,0.008043832,-3.495529,-46.3176,546.3982,-44.04061,-2.234768,0.007674706,-3.444723
46.7,57.21352,583.3441,-22.91318,-2.773289,0.008044756,-3.495108,-47.48643,541.9022,-41.67337,-2.234267,0.007672755,-3.44617
46.705,56.6095,581.0986,-23.64677,-2.773024,0.008045662,-3.494697,-48.63608,537.2039,-38.94044,-2.233733,0.00767052,-3.447767
46.71,56.09314,579.363,-24.60249,-2.772767,0.008046534,-3.4943,-49.75645,532.3087,-36.00182,-2.233181,0.007668054,-3.44947
46.715,55.71578,578.4014,-25.75774,-2.77252,0.00804732,-3.493934,-50.80569,527.2709,-33.05923,-2.232634,0.007665419,-3.451224
46.72,55.52406,578.3797,-27.03969,-2.772286,0.008047938,-3.493626,-51.71751,522.1929,-30.31372,-2.232113,0.007662672,-3.452975
46.725,55.5471,579.3056,-28.34204,-2.772071,0.008048291,-3.493408,-52.41807,517.2036,-27.91946,-2.231638,0.007659856,-3.45468
46.73,55.78276,581.0103,-29.55038,-2.771884,0.008048289,-3.49331,-52.84817,512.423,-25.94781,-2.231216,0.007656993,-3.456317
46.735,56.19048,583.1775,-30.56833,-2.771729,0.008047868,-3.493356,-52.9833,507.9258,-24.37336,-2.230845,0.007654081,-3.457893
46.74,56.69628,585.4089,-31.33672,-2.77161,0.008046997,-3.493556,-52.84376,503.7132,-23.08772,-2.230512,0.007651096,-3.459435
46.745,57.2104,587.3022,-31.84019,-2.771522,0.008045683,-3.493905,-52.49008,499.6967,-21.93764,-2.230197,0.007648009,-3.460982
46.75,57.65256,588.5206,-32.10021,-2.771457,0.008043968,-3.494388,-52.00448,495.6978,-20.77604,-2.229883,0.007644788,-3.462575
46.755,57.97533,588.8338,-32.15864,-2.771406,0.008041912,-3.49498,-51.46529,491.4673,-19.50929,-2.229557,0.007641418,-3.464238
46.76,58.17705,588.1252,-32.05829,-2.771359,0.00803959,-3.495654,-50.92397,486.7272,-18.12518,-2.229212,0.007637904,-3.46598
46.765,58.29973,586.3671,-31.82795,-2.771314,0.008037071,-3.496389,-50.39302,481.2271,-16.69238,-2.228852,0.007634271,-3.467786
46.77,58.41351,583.5803,-31.47588,-2.771275,0.008034411,-3.497169,-49.84794,474.8006,-15.33282,-2.228487,0.007630561,-3.469624
46.775,58.59362,579.7934,-30.99252,-2.771249,0.008031644,-3.497988,-49.24071,467.4043,-14.17811,-2.228135,0.007626816,-3.471457
46.78,58.89695,575.02,-30.35983,-2.77125,0.008028784,-3.49885,-48.5187,459.1247,-13.32634,-2.22781,0.007623074,-3.473245
46.785,59.34429,569.262,-29.56324,-2.771287,0.008025825,-3.499759,-47.64198,450.1532,-12.81335,-2.227526,0.007619361,-3.47496
46.79,59.91208,562.5367,-28.60235,-2.771363,0.008022752,-3.500724,-46.59424,440.7376,-12.60607,-2.227292,0.007615686,-3.476585
46.795,60.53536,554.9139,-27.49718,-2.771474,0.008019557,-3.501744,-45.38476,431.1293,-12.61689,-2.227109,0.007612042,-3.478118
46.8,61.12176,546.5442,-26.28825,-2.771603,0.008016243,-3.502809,-44.04265,421.5443,-12.73189,-2.226977,0.007608407,-3.479572
46.805,61.57412,537.6594,-25.0298,-2.771732,0.008012836,-3.503901,-42.60705,412.1485,-12.84205,-2.22689,0.007604742,-3.480964
46.81,61.81658,528.5421,-23.77785,-2.771836,0.008009388,-3.504994,-41.11861,403.0679,-12.86749,-2.226847,0.007601005,-3.482313
46.815,61.81739,519.4728,-22.57644,-2.7719,0.008005968,-3.506056,-39.61588,394.4094,-12.76812,-2.226845,0.007597168,-3.483632
46.82,61.60246,510.6806,-21.44524,-2.771914,0.008002656,-3.50706,-38.1374,386.2789,-12.54072,-2.226886,0.007593236,-3.484917
46.825,61.25536,502.3151,-20.37189,-2.771883,0.007999533,-3.507984,-36.72559,378.7861,-12.20804,-2.226971,0.007589264,-3.486148
46.83,60.90255,494.4471,-19.31151,-2.771819,0.007996667,-3.508813,-35.42782,372.0332,-11.80781,-2.2271,0.007585354,-3.487288
46.835,60.68499,487.0844,-18.19587,-2.771739,0.007994112,-3.50954,-34.29072,366.0948,-11.38698,-2.227273,0.007581647,-3.488291
46.84,60.72108,480.1858,-16.9528,-2.771658,0.007991897,-3.510165,-33.34845,360.9929,-11.00055,-2.227487,0.007578286,-3.489113
46.845,61.06987,473.6668,-15.53263,-2.771588,0.007990026,-3.510691,-32.60975,356.6775,-10.7101,-2.227734,0.007575383,-3.489725
46.85,61.70644,467.4012,-13.93365,-2.771529,0.007988482,-3.511126,-32.05059,353.0184,-10.57623,-2.228003,0.007572989,-3.490128
46.855,62.51929,461.23,-12.21621,-2.771478,0.007987228,-3.511476,-31.61761,349.8123,-10.64372,-2.228277,0.007571075,-3.490359
46.86,63.33358,454.9853,-10.49708,-2.771424,0.007986217,-3.511752,-31.24267,346.8073,-10.92369,-2.228535,0.007569536,-3.490486
46.865,63.95426,448.5249,-8.922414,-2.771357,0.007985392,-3.511965,-30.86329,343.738,-11.38063,-2.228756,0.007568212,-3.490597
46.87,64.2161,441.7648,-7.626132,-2.771269,0.007984681,-3.512134,-30.44148,340.3661,-11.93177,-2.228922,0.007566925,-3.490781
46.875,64.02486,434.6977,-6.686651,-2.77116,0.007984004,-3.51228,-29.97385,336.5193,-12.46132,-2.229021,0.007565518,-3.491109
46.88,63.37718,427.387,-6.097617,-2.771031,0.007983275,-3.512432,-29.49027,332.1239,-12.84608,-2.22905,0.007563889,-3.491623
46.885,62.35307,419.9362,-5.764485,-2.770892,0.007982411,-3.51262,-29.04237,327.2283,-12.9846,-2.229012,0.007562015,-3.492325
46.89,61.08429,412.4428,-5.530524,-2.770754,0.00798134,-3.51287,-28.68648,322.0113,-12.82158,-2.228917,0.007559952,-3.49318
46.895,59.71008,404.956,-5.224631,-2.770626,0.007980012,-3.513203,-28.46698,316.7717,-12.36105,-2.22878,0.007557817,-3.494126
46.9,58.33674,397.4568,-4.713822,-2.770517,0.007978401,-3.513631,-28.40539,311.8953,-11.66523,-2.22862,0.00755575,-3.495084
46.905,57.01567,389.8725,-3.940056,-2.770429,0.007976498,-3.514157,-28.49814,307.8012,-10.83864,-2.228461,0.007553878,-3.495974
46.91,55.74637,382.1205,-2.927083,-2.77036,0.007974316,-3.514778,-28.72297,304.8717,-10.00032,-2.228323,0.007552287,-3.496733
46.915,54.50002,374.1662,-1.756398,-2.770301,0.007971878,-3.515481,-29.05121,303.3789,-9.250374,-2.228224,0.007551015,-3.497324
46.92,53.25102,366.0667,-0.5250933,-2.770245,0.007969223,-3.516251,-29.46088,303.4226,-8.640525,-2.228168,0.007550057,-3.497739
46.925,52.00212,357.9828,0.6947173,-2.770187,0.007966405,-3.517069,-29.94592,304.8987,-8.158913,-2.228149,0.007549381,-3.498
46.93,50.79281,350.1491,1.87831,-2.770123,0.007963492,-3.517912,-30.51754,307.5098,-7.735738,-2.228151,0.007548939,-3.498149
46.935,49.68902,342.813,3.04625,-2.770056,0.007960563,-3.518759,-31.19734,310.8235,-7.269087,-2.228155,0.007548674,-3.498235
46.94,48.76006,336.1659,4.242726,-2.76999,0.0079577,-3.519585,-32.00465,314.3633,-6.662125,-2.228146,0.007548525,-3.498299
46.945,48.053,330.2927,5.506188,-2.769928,0.007954987,-3.52037,-32.94349,317.7108,-5.858136,-2.22812,0.007548434,-3.49837
46.95,47.57407,325.155,6.844762,-2.769871,0.007952495,-3.52109,-33.99412,320.5883,-4.861024,-2.228082,0.007548363,-3.498454
46.955,47.283,320.6088,8.224586,-2.769817,0.007950285,-3.521727,-35.1124,322.8993,-3.734963,-2.228044,0.007548304,-3.498533
46.96,47.1011,316.4474,9.573434,-2.769757,0.007948397,-3.522264,-36.23733,324.7185,-2.584348,-2.228019,0.007548289,-3.498577
46.965,46.92996,312.4512,10.79735,-2.769682,0.007946851,-3.52269,-37.30498,326.2365,-1.521127,-2.22802,0.007548376,-3.498546
46.97,46.67543,308.4346,11.80538,-2.769582,0.007945644,-3.523001,-38.26514,327.6819,-0.6299598,-2.228054,0.007548626,-3.498407
46.975,46.2701,304.281,12.53595,-2.769451,0.007944746,-3.523203,-39.09545,329.2448,0.05766827,-2.228123,0.007549081,-3.498144
46.98,45.68808,299.9609,12.97728,-2.769288,0.007944108,-3.52331,-39.80823,331.0245,0.5719973,-2.228221,0.007549742,-3.497765
46.985,44.9477,295.531,13.17475,-2.769093,0.007943666,-3.523341,-40.4474,333.015,0.993545,-2.228338,0.007550575,-3.497297
46.99,44.10166,291.1142,13.22104,-2.768867,0.007943351,-3.523317,-41.07689,335.1268,1.425928,-2.228465,0.007551523,-3.496775
