time,hip_flexion_l_power,hip_adduction_l_power,hip_rotation_l_power,knee_angle_l_power,ankle_angle_l_power,subtalar_angle_l_power,hip_flexion_r_power,hip_adduction_r_power,hip_rotation_r_power,knee_angle_r_power,ankle_angle_r_power,subtalar_angle_r_power
43.45,1.628361304024,0.048532069203699,-0.00533118669990723,0.38596527693362,0.139783459938526,0.00567473810001877,2.04377228803296,0.100182612104508,-0.0223919468795331,0.330910252551615,0.064994861960477,-0.00110677169032561
43.455,1.74922209449873,0.0516821932360583,-0.00690226665811849,0.417935616975516,0.149992479072703,0.00815307726190799,2.18626073826014,0.104657570686046,-0.0242252948527485,0.356912875140623,0.0684210986210548,-0.00111988380927348
43.46,1.86707725514314,0.0549064327869674,-0.00874062584243862,0.448902617655378,0.159882717843479,0.0105305667042981,2.32348986209339,0.108869879732336,-0.0259460210660852,0.382416427516815,0.0717384918243224,-0.00109668475034513
43.465,1.98054792099873,0.0582361691578202,-0.0108465530117839,0.4763047919059,0.169510677819141,0.0127900515481509,2.45502685159271,0.112892943265514,-0.0275007282750457,0.407687652105049,0.0749677987759476,-0.00103726522100526
43.47,2.09061390698571,0.0617116089301768,-0.0132081462483478,0.501998273790839,0.178946433184676,0.0149132687489216,2.5808233521231,0.116813747372126,-0.0288267901191771,0.432542582919732,0.0781388843735892,-0.000941228990525611
43.475,2.19747189474443,0.0653824680953108,-0.0158005006735528,0.526337350609938,0.1882721967514,0.0168810381608143,2.70079789341084,0.120730117729696,-0.0298530517492052,0.456969796699629,0.0812905100271779,-0.000807428092811037
43.48,2.30138699313359,0.069308663653328,-0.0185853409030976,0.549860593078907,0.197580712624336,0.0186734651051917,2.81486691006536,0.124747753722899,-0.0305011054371539,0.480988173700121,0.0844699444248348,-0.000633687805710242
43.485,2.40278532306969,0.0735610215201054,-0.0215111911690358,0.573458972062054,0.206973564521592,0.0202701350763964,2.92298033106072,0.128977245145772,-0.0306872246340677,0.504612281373965,0.0877324439729493,-0.000416533629729634
43.49,2.50131570126809,0.0782219869030054,-0.0245141568491708,0.596154592414333,0.216559469306479,0.0216502885554307,3.02536640995602,0.133531266110846,-0.030325023253312,0.527882713482204,0.0911406493981429,-0.000150938600626535
43.495,2.59711334919787,0.0833862941419117,-0.0275193629003408,0.618065453773343,0.226452597188041,0.0227929740611292,3.12218519856035,0.138522109835925,-0.0293288758106705,0.550813913674253,0.0947639372949605,0.000169884307164609
43.5,2.69033137153499,0.0891615195164989,-0.0304430585553865,0.639314108407189,0.236770928260095,0.0236771892763167,3.21364843484586,0.144059678514037,-0.0276180870515873,0.573406399594604,0.0986777524640903,0.000554614176428095
43.505,2.78113878005743,0.09566840572711,-0.0331953556312417,0.660021090148542,0.247634625588341,0.024282031529375,3.300013743911,0.150249977427596,-0.0251217372691687,0.595641702571498,0.102962930837686,0.0010138440978275
43.51,2.86971899068305,0.103040814380713,-0.0356835226806109,0.680298072929748,0.259164382499846,0.0245868882664648,3.38157895977968,0.157194086675496,-0.021784054273396,0.617477466559999,0.10770500574534,0.00155995773003198
43.515,2.95626855295631,0.111425136981714,-0.0378157123557651,0.700240892433756,0.271479688041023,0.0245717039722089,3.45867651217959,0.164987503912166,-0.0175700798717593,0.638842861791061,0.112993473797892,0.00220682836273745
43.52,3.04099580457919,0.120978979921685,-0.0395049584614143,0.719922564139296,0.284696950033088,0.0242173612929458,3.53166770174664,0.173719675420028,-0.0124713149927565,0.659634484620899,0.11892098200099,0.00296931652468081
43.525,3.12411911339752,0.131868938834344,-0.0406732460422392,0.739386434015567,0.298927419821136,0.023506210288032,3.60093659474001,0.183473469678243,-0.00651095228735614,0.679712929996566,0.125582386175772,0.00386255545866061
43.53,3.20586438245137,0.144267295860133,-0.0412554359779691,0.758639606173017,0.314274877000608,0.0224227705947457,3.66688322331517,0.194324306704678,0.000251751652535649,0.698900233643254,0.133073623862695,0.00490103171049178
